RecID;MStamp;MStation;IDDocumentActief;IDDocumentPassief;RelatieType
1018750;2010-06-08;1;1019095;1000533;2
1018751;2010-06-08;1;1019096;1000533;2
1018752;2010-06-08;1;1019097;1000533;2
1018753;2010-06-08;1;1019098;1000533;2
1018754;2010-06-08;1;1019099;1000533;2
1018755;2010-06-08;1;1019100;1000533;2
1018756;2010-06-08;1;1019101;1000533;2
1018757;2010-06-08;1;1019102;1000533;2
1018758;2010-06-08;1;1000266;1003154;0
1018759;2010-06-09;1;1019103;1007873;1
1018760;2010-06-14;1;1019107;1015863;1
1018761;2010-06-14;1;1019107;1016321;1
1018763;2010-06-15;1;1000406;1000696;2
1018764;2010-06-15;1;1009135;1008791;2
1018765;2010-06-15;1;1019108;1008791;2
1018766;2010-06-15;1;1017123;1003271;2
1018767;2010-06-15;1;1008640;1003271;2
1018768;2010-06-15;1;1000874;1003271;2
1018769;2010-06-15;1;1001227;1003271;2
1018770;2010-06-15;1;1000183;1003271;2
1018771;2010-06-15;1;1019109;1003271;2
1018772;2010-06-15;1;1000101;1000100;0
1018773;2010-06-15;1;1019110;1018681;3
1018774;2010-06-15;1;1019111;1007396;2
1018775;2010-06-15;1;1011702;1000333;2
1018776;2010-06-15;1;1019112;1000333;2
1018777;2010-06-15;1;1019113;1000333;2
1018778;2010-06-15;1;1019114;1000333;2
1018779;2010-06-15;1;1019115;1000333;2
1018782;2010-06-15;1;1012500;1000593;2
1018783;2010-06-15;1;1019116;1000593;2
1018784;2010-06-15;1;1019117;1000593;2
1018785;2010-06-15;1;1019118;1000593;2
1018786;2010-06-15;1;1019119;1000593;2
1018787;2010-06-15;1;1019120;1000776;2
1018788;2010-06-15;1;1019121;1000776;2
1018789;2010-06-15;1;1000782;1000776;2
1018790;2010-06-15;1;1019122;1003967;2
1018791;2010-06-15;1;1019123;1003967;2
1018792;2010-06-16;1;1018090;1006784;2
1018793;2010-06-16;1;1015950;1006784;2
1018794;2010-06-16;1;1009292;1006784;2
1018795;2010-06-16;1;1018787;1006784;2
1018796;2010-06-16;1;1005807;1006784;2
1018797;2010-06-16;1;1019126;1012340;2
1018798;2010-06-16;1;1019127;1012340;2
1018799;2010-06-16;1;1019125;1016716;2
1018800;2010-06-16;1;1019128;1012340;2
1018801;2010-06-16;1;1019129;1012340;2
1018802;2010-06-16;1;1019130;1012340;2
1018803;2010-06-16;1;1019131;1012340;2
1018804;2010-06-17;1;1019135;1000798;2
1018805;2010-06-17;1;1019132;1008929;2
1018806;2010-06-17;1;1019136;1000798;2
1018807;2010-06-17;1;1019137;1000798;2
1018808;2010-06-17;1;1019138;1000798;2
1018809;2010-06-17;1;1019138;1001584;2
1018810;2010-06-17;1;1019139;1000798;2
1018811;2010-06-17;1;1012772;1000798;2
1018812;2010-06-17;1;1019140;1008111;2
1018813;2010-06-17;1;1019141;1008111;2
1018814;2010-06-17;1;1019142;1008111;2
1018815;2010-06-18;1;1019143;1007476;1
1018816;2010-06-18;1;1019144;1016932;1
1018817;2010-06-18;1;1019145;1017639;2
1018818;2010-06-21;1;1002668;1001933;2
1018819;2010-06-21;1;1019146;1010413;2
1018820;2010-06-21;1;1002823;1010545;0
1018821;2010-06-21;1;1019147;1010545;2
1018822;2010-06-21;1;1019149;1010545;2
1018823;2010-06-21;1;1019148;1019149;2
1018826;2010-06-21;1;1009317;1019151;0
1018827;2010-06-21;1;1009859;1019152;0
1018828;2010-06-21;1;1009858;1019153;0
1018829;2010-06-21;1;1012225;1019153;2
1018830;2010-06-21;1;1012581;1006089;2
1018831;2010-06-21;1;1010006;1003066;2
1018832;2010-06-21;1;1003068;1003066;2
1018833;2010-06-21;1;1000626;1011960;0
1018834;2010-06-21;1;1005627;1011960;0
1018835;2010-06-21;1;1007558;1011960;0
1018836;2010-06-21;1;1013269;1011960;0
1018837;2010-06-21;1;1019154;1011960;2
1018838;2010-06-21;1;1000448;1000510;1
1018839;2010-06-21;1;1000465;1004290;2
1018840;2010-06-21;1;1019155;1004290;2
1018841;2010-06-21;1;1012775;1019156;0
1018842;2010-06-22;1;1019158;1016401;2
1018843;2010-06-22;1;1019158;1018797;10
1018844;2010-06-23;1;1006986;1006977;2
1018845;2010-06-23;1;1006986;1001112;2
1018846;2010-06-23;1;1006986;1001111;2
1018847;2010-06-23;1;1006986;1006784;2
1018848;2010-06-23;1;1019159;1018399;2
1018849;2010-06-24;1;1019163;1016878;2
1018850;2010-06-24;1;1019164;1008791;1
1018851;2010-06-24;1;1019165;1018674;2
1018852;2010-06-24;1;1019167;1011699;2
1018853;2010-06-25;1;1019168;1013805;2
1018854;2010-06-25;1;1019169;1014231;2
1018855;2010-06-25;1;1019170;1014226;2
1018856;2010-06-25;1;1019171;1000125;2
1018857;2010-06-25;1;1019171;1006630;2
1018858;2010-06-25;1;1019172;1006868;2
1018859;2010-06-25;1;1019172;1006889;2
1018860;2010-06-25;1;1019172;1015070;2
1018861;2010-06-25;1;1019172;1015072;2
1018862;2010-06-25;1;1019172;1015700;2
1018863;2010-06-25;1;1019172;1018294;2
1018864;2010-06-25;1;1019171;1008923;2
1018865;2010-06-28;1;1019174;1017534;2
1018866;2010-06-30;1;1019175;1011584;2
1018868;2010-06-30;1;1019176;1018636;2
1018869;2010-06-30;1;1019177;1017710;2
1018870;2010-07-01;1;1019181;1003117;1
1018871;2010-07-01;1;1019182;1008791;1
1018872;2010-07-01;1;1019183;1015764;2
1018873;2010-07-02;1;1019185;1017575;2
1018874;2010-07-05;1;1019186;1018786;2
1018875;2010-07-06;1;1019187;1018448;1
1018876;2010-07-06;1;1019188;1016325;2
1018877;2010-07-07;1;1019189;1014226;1
1018878;2010-07-07;1;1019189;1013805;1
1018879;2010-07-07;1;1019189;1011699;1
1018880;2010-07-07;1;1019189;1014231;1
1018881;2010-07-07;1;1019189;1014233;1
1018882;2010-07-07;1;1019189;1014814;2
1018883;2010-07-07;1;1019189;1014849;2
1018884;2010-07-07;1;1019189;1014822;0
1018885;2010-07-07;1;1019189;1014832;0
1018886;2010-07-07;1;1019189;1014824;0
1018887;2010-07-08;1;1019190;1016115;1
1018888;2010-07-08;1;1019190;1018999;2
1018889;2010-07-08;1;1019191;1000846;2
1018890;2010-07-08;1;1019192;1011514;1
1018891;2010-07-08;1;1019193;1015384;1
1018892;2010-07-08;1;1019194;1005498;1
1018893;2010-07-08;1;1019195;1005498;1
1018894;2010-07-09;1;1019196;1000016;2
1018895;2010-07-09;1;1019196;1003794;2
1018896;2010-07-12;1;1019198;1013406;1
1018897;2010-07-12;1;1019199;1011514;1
1018898;2010-07-12;1;1019201;1018144;2
1018899;2010-07-12;1;1019202;1018028;2
1018900;2010-07-12;1;1019204;1014626;1
1018901;2010-07-13;1;1019205;1015327;2
1018902;2010-07-13;1;1019206;1012184;2
1018903;2010-07-13;1;1019207;1018144;2
1018904;2010-07-14;1;1019208;1010112;2
1018905;2010-07-14;1;1019208;1016566;2
1018906;2010-07-15;1;1019210;1007031;2
1018907;2010-07-16;1;1000537;1000531;2
1018908;2010-07-16;1;1000385;1000531;2
1018909;2010-07-16;1;1019214;1000531;2
1018910;2010-07-16;1;1019215;1000531;2
1018911;2010-07-16;1;1010905;1000531;2
1018912;2010-07-16;1;1001308;1000531;2
1018913;2010-07-16;1;1000531;1000465;1
1018914;2010-07-16;1;1000531;1004697;1
1018915;2010-07-16;1;1018277;1000531;2
1018916;2010-07-16;1;1000532;1000465;1
1018917;2010-07-16;1;1000532;1004697;1
1018918;2010-07-16;1;1019216;1000532;2
1018919;2010-07-16;1;1019216;1000550;2
1018920;2010-07-16;1;1019216;1000460;2
1018921;2010-07-16;1;1006358;1000245;0
1018922;2010-07-19;1;1019217;1017900;2
1018923;2010-07-19;1;1019219;1000697;2
1018924;2010-07-20;1;1019224;1015137;1
1018925;2010-07-20;1;1019224;1016403;1
1018926;2010-07-20;1;1019225;1017546;2
1018927;2010-07-20;1;1019220;1000720;0
1018928;2010-07-20;1;1019222;1011700;1
1018929;2010-07-20;1;1019222;1006521;2
1018930;2010-07-20;1;1019222;1000214;2
1018931;2010-07-20;1;1019222;1007840;2
1018932;2010-07-20;1;1019222;1015351;2
1018933;2010-07-20;1;1019222;1006521;0
1018934;2010-07-22;1;1019226;1013566;2
1018935;2010-07-22;1;1019226;1011536;2
1018936;2010-07-22;1;1019227;1011514;1
1018937;2010-07-22;1;1019228;1011701;1
1018938;2010-07-22;1;1019228;1013586;1
1018939;2010-07-22;1;1019228;1015904;1
1018940;2010-07-22;1;1019228;1017661;1
1018941;2010-07-22;1;1019230;1018359;2
1018942;2010-07-22;1;1019231;1018636;2
1018943;2010-07-22;1;1019232;1015706;2
1018944;2010-07-22;1;1019233;1015384;1
1018945;2010-07-22;1;1019234;1018543;2
1018946;2010-07-22;1;1003156;1003153;2
1018947;2010-07-22;1;1003153;1000266;1
1018948;2010-07-22;1;1003153;1000260;1
1018949;2010-07-22;1;1005980;1019235;0
1018950;2010-07-22;1;1019236;1008472;2
1018951;2010-07-22;1;1019237;1008472;2
1018952;2010-07-22;1;1019238;1001646;2
1018953;2010-07-22;1;1019239;1001646;2
1018954;2010-07-22;1;1019240;1001646;2
1018955;2010-07-22;1;1019241;1001646;2
1018956;2010-07-22;1;1019241;1000816;2
1018957;2010-07-22;1;1019241;1001645;2
1018958;2010-07-22;1;1019242;1000816;2
1018959;2010-07-22;1;1019242;1001645;2
1018960;2010-07-22;1;1019242;1001646;2
1018961;2010-07-22;1;1019242;1019241;2
1018962;2010-07-22;1;1019243;1001646;2
1018963;2010-07-22;1;1007394;1007341;1
1018964;2010-07-26;1;1019245;1016816;2
1018965;2010-07-26;1;1019245;1019247;0
1018966;2010-07-27;1;1019248;1003968;2
1018967;2010-07-27;1;1019250;1006889;2
1018968;2010-07-27;1;1019250;1009193;0
1018969;2010-07-28;1;1019251;1000439;2
1018970;2010-07-28;1;1019251;1017202;2
1018971;2010-07-28;1;1019251;1017847;2
1018972;2010-07-28;1;1019251;1017120;2
1018973;2010-07-28;1;1019251;1015330;2
1018974;2010-07-28;1;1019251;1006786;2
1018975;2010-07-28;1;1019251;1006783;2
1018976;2010-07-28;1;1019251;1011566;2
1018977;2010-07-28;1;1019251;1015331;2
1018978;2010-07-28;1;1019251;1015645;2
1018979;2010-07-28;1;1019251;1018085;2
1018980;2010-07-28;1;1019251;1014867;2
1018981;2010-07-28;1;1019251;1000738;2
1018982;2010-07-28;1;1019251;1017814;2
1018983;2010-07-28;1;1019251;1007552;2
1018984;2010-07-28;1;1019251;1018092;2
1018985;2010-07-28;1;1019251;1018633;2
1018986;2010-07-28;1;1019251;1009133;2
1018987;2010-07-28;1;1019251;1002838;2
1018988;2010-07-28;1;1019251;1000063;2
1018989;2010-07-28;1;1019251;1003118;2
1018990;2010-07-28;1;1019251;1000034;2
1018991;2010-07-28;1;1019251;1005435;2
1018992;2010-07-28;1;1019251;1015858;2
1018993;2010-07-28;1;1019251;1008545;2
1018994;2010-07-28;1;1019251;1019254;2
1018995;2010-07-28;1;1019251;1016709;2
1018996;2010-07-28;1;1019251;1014945;2
1018997;2010-07-28;1;1019252;1016115;1
1018998;2010-07-28;1;1019253;1016140;2
1018999;2010-07-29;1;1019255;1016115;1
1019000;2010-07-29;1;1019255;1015620;0
1019001;2010-07-30;1;1019260;1017504;2
1019002;2010-07-30;1;1019259;1001355;2
1019003;2010-07-30;1;1019261;1016657;2
1019004;2010-07-30;1;1019261;1017287;2
1019005;2010-08-02;1;1019263;1016716;2
1019006;2010-08-02;1;1019264;1018293;2
1019007;2010-08-03;1;1019266;1014101;1
1019008;2010-08-03;1;1019266;1017718;1
1019009;2010-08-04;1;1019267;1013553;2
1019010;2010-08-04;1;1019267;1018253;2
1019011;2010-08-05;1;1019271;1013298;2
1019012;2010-08-05;1;1019272;1016115;2
1019013;2010-08-05;1;1019272;1016099;2
1019014;2010-08-05;1;1019272;1016111;2
1019015;2010-08-05;1;1019272;1017112;2
1019016;2010-08-05;1;1019272;1018514;2
1019017;2010-08-05;1;1019273;1014311;2
1019018;2010-08-05;1;1019273;1018446;2
1019019;2010-08-05;1;1019274;1013406;1
1019020;2010-08-05;1;1019276;1015072;2
1019021;2010-08-05;1;1019278;1014635;2
1019022;2010-08-05;1;1019279;1015329;1
1019023;2010-08-05;1;1019279;1007462;1
1019024;2010-08-05;1;1019280;1014369;2
1019025;2010-08-06;1;1019284;1014072;2
1019026;2010-08-06;1;1019286;1011536;2
1019027;2010-08-06;1;1019287;1016941;1
1019028;2010-08-06;1;1019287;1011800;1
1019029;2010-08-06;1;1019287;1016943;1
1019030;2010-08-06;1;1019288;1016941;1
1019031;2010-08-06;1;1019288;1011800;1
1019032;2010-08-06;1;1019288;1016943;1
1019033;2010-08-09;1;1019291;1018245;2
1019034;2010-08-09;1;1019291;1014546;2
1019035;2010-08-10;1;1019293;1018390;2
1019036;2010-08-10;1;1019294;1014967;2
1019037;2010-08-10;1;1019295;1014101;1
1019038;2010-08-10;1;1019295;1017718;1
1019039;2010-08-10;1;1019296;1014101;1
1019040;2010-08-10;1;1019296;1017718;1
1019041;2010-08-10;1;1019297;1014101;1
1019042;2010-08-10;1;1019297;1017718;1
1019043;2010-08-10;1;1019298;1014101;1
1019044;2010-08-10;1;1019298;1017718;1
1019045;2010-08-11;1;1019299;1007462;2
1019046;2010-08-11;1;1019299;1004148;2
1019047;2010-08-13;1;1019306;1014101;1
1019048;2010-08-13;1;1019306;1017718;1
1019049;2010-08-16;1;1019307;1016291;2
1019050;2010-08-18;1;1019309;1017105;2
1019051;2010-08-18;1;1019310;1006889;2
1019052;2010-08-18;1;1019310;1015072;2
1019053;2010-08-18;1;1019310;1015070;2
1019054;2010-08-18;1;1019310;1006867;0
1019055;2010-08-18;1;1019310;1006889;1
1019056;2010-08-19;1;1019312;1011715;2
1019057;2010-08-20;1;1019313;1016115;2
1019058;2010-08-20;1;1019313;1016130;2
1019059;2010-08-20;1;1019313;1016099;2
1019060;2010-08-20;1;1019313;1018514;2
1019061;2010-08-23;1;1019315;1018802;2
1019062;2010-08-25;1;1019316;1007932;2
1019063;2010-08-25;1;1019316;1017999;2
1019064;2010-08-25;1;1007392;1007341;1
1019066;2010-08-26;1;1019319;1000434;2
1019067;2010-08-26;1;1019320;1000434;2
1019068;2010-08-26;1;1019321;1000434;2
1019069;2010-08-26;1;1019322;1000434;2
1019070;2010-08-26;1;1019323;1000434;2
1019071;2010-08-26;1;1019324;1000434;2
1019072;2010-08-26;1;1002093;1000434;2
1019073;2010-08-26;1;1000438;1000434;0
1019074;2010-08-26;1;1019325;1000434;2
1019075;2010-08-26;1;1019326;1000434;2
1019076;2010-08-26;1;1001660;1000017;1
1019077;2010-08-26;1;1019327;1002538;2
1019078;2010-08-26;1;1019328;1002538;2
1019079;2010-08-26;1;1019329;1002538;0
1019080;2010-08-26;1;1019330;1012692;2
1019081;2010-08-26;1;1019331;1012692;2
1019082;2010-08-26;1;1019332;1012692;2
1019083;2010-08-26;1;1019333;1012692;2
1019084;2010-08-26;1;1019334;1012692;2
1019086;2010-08-26;1;1019336;1001300;2
1019087;2010-08-26;1;1019336;1012692;2
1019088;2010-08-26;1;1019337;1012692;2
1019090;2010-08-26;1;1019338;1012692;2
1019091;2010-08-26;1;1019337;1019338;2
1019092;2010-08-26;1;1001302;1012692;2
1019093;2010-08-26;1;1019339;1012692;2
1019094;2010-08-26;1;1002513;1012692;0
1019095;2010-08-26;1;1019340;1012692;2
1019096;2010-08-26;1;1019340;1019338;2
1019097;2010-08-27;1;1019341;1018230;2
1019098;2010-08-27;1;1019342;1018243;2
1019099;2010-08-30;1;1019348;1017788;2
1019100;2010-08-30;1;1019349;1018609;1
1019101;2010-08-30;1;1019350;1018609;1
1019102;2010-08-30;1;1019351;1002917;2
1019103;2010-08-31;1;1019353;1010580;2
1019104;2010-08-31;1;1019354;1017550;1
1019105;2010-08-31;1;1019354;1018801;0
1019106;2010-08-31;1;1019352;1000392;2
1019107;2010-08-31;1;1019352;1000465;2
1019108;2010-08-31;1;1019352;1005384;2
1019109;2010-08-31;1;1019352;1011514;2
1019110;2010-08-31;1;1019352;1000439;2
1019111;2010-08-31;1;1019352;1013468;2
1019112;2010-08-31;1;1019352;1013278;2
1019113;2010-08-31;1;1019352;1013087;2
1019114;2010-08-31;1;1019352;1016862;2
1019115;2010-08-31;1;1019352;1006293;2
1019116;2010-08-31;1;1019352;1018134;2
1019117;2010-08-31;1;1019352;1018277;2
1019118;2010-09-01;1;1019352;1015969;2
1019119;2010-09-01;1;1019352;1017120;2
1019120;2010-09-01;1;1019352;1000387;2
1019121;2010-09-01;1;1019352;1008678;2
1019122;2010-09-01;1;1019352;1018139;2
1019123;2010-09-01;1;1019352;1001301;2
1019124;2010-09-01;1;1019352;1000316;2
1019125;2010-09-01;1;1019352;1000388;2
1019126;2010-09-01;1;1019352;1000517;2
1019127;2010-09-01;1;1019352;1008468;2
1019128;2010-09-01;1;1019352;1017158;2
1019129;2010-09-01;1;1019352;1011333;2
1019130;2010-09-01;1;1019352;1016115;2
1019131;2010-09-01;1;1019352;1000722;2
1019132;2010-09-01;1;1019352;1000531;2
1019133;2010-09-01;1;1019352;1004731;2
1019134;2010-09-01;1;1016115;1007250;0
1019135;2010-09-01;1;1016115;1013503;0
1019136;2010-09-01;1;1016115;1002022;0
1019137;2010-09-01;1;1019352;1006595;2
1019138;2010-09-01;1;1019352;1009657;2
1019139;2010-09-01;1;1019352;1006836;2
1019140;2010-09-01;1;1019352;1013081;2
1019141;2010-09-01;1;1019352;1007493;0
1019142;2010-09-01;1;1019352;1000125;2
1019143;2010-09-01;1;1019352;1010205;0
1019144;2010-09-01;1;1019352;1018273;2
1019145;2010-09-01;1;1019355;1018122;0
1019146;2010-09-01;1;1019357;1018150;0
1019147;2010-09-01;1;1019357;1016150;1
1019148;2010-09-01;1;1019352;1017726;2
1019149;2010-09-03;1;1019359;1017641;2
1019150;2010-09-06;1;1019360;1015991;3
1019151;2010-09-06;1;1019360;1017167;3
1019152;2010-09-06;1;1019360;1013081;2
1019153;2010-09-06;1;1019360;1010125;2
1019154;2010-09-06;1;1019360;1000737;2
1019155;2010-09-06;1;1019360;1006298;2
1019156;2010-09-06;1;1019360;1006670;2
1019157;2010-09-06;1;1019360;1017805;2
1019158;2010-09-06;1;1019361;1013724;2
1019159;2010-09-06;1;1019361;1014130;2
1019160;2010-09-08;1;1019362;1018442;2
1019161;2010-09-09;1;1019364;1018089;2
1019162;2010-09-09;1;1019365;1015750;2
1019163;2010-09-09;1;1019368;1017542;1
1019164;2010-09-09;1;1019368;1017849;1
1019165;2010-09-09;1;1019368;1013949;1
1019166;2010-09-10;1;1019370;1006786;2
1019167;2010-09-10;1;1019371;1006786;2
1019168;2010-09-10;1;1019372;1006786;2
1019169;2010-09-10;1;1019375;1007267;2
1019170;2010-09-10;1;1019375;1007272;2
1019171;2010-09-10;1;1019375;1011469;2
1019172;2010-09-10;1;1019373;1011704;2
1019173;2010-09-10;1;1019373;1012114;2
1019174;2010-09-10;1;1003942;1006786;2
1019175;2010-09-10;1;1019083;1006786;2
1019176;2010-09-10;1;1019376;1006786;2
1019177;2010-09-13;1;1019377;1008064;2
1019178;2010-09-13;1;1019378;1007831;1
1019179;2010-09-13;1;1005077;1006786;2
1019180;2010-09-13;1;1001164;1006786;2
1019181;2010-09-13;1;1019379;1006786;2
1019182;2010-09-13;1;1019380;1006786;2
1019183;2010-09-13;1;1019381;1006786;2
1019184;2010-09-13;1;1008520;1006786;2
1019185;2010-09-13;1;1019382;1006786;2
1019186;2010-09-13;1;1008655;1006786;2
1019187;2010-09-13;1;1008656;1006786;2
1019188;2010-09-13;1;1008658;1006786;2
1019189;2010-09-13;1;1019383;1006786;2
1019190;2010-09-13;1;1004147;1006786;2
1019191;2010-09-13;1;1019384;1006786;2
1019193;2010-09-13;1;1019386;1006786;2
1019195;2010-09-13;1;1008545;1006786;2
1019197;2010-09-13;1;1007779;1006786;2
1019198;2010-09-13;1;1019387;1006786;2
1019199;2010-09-13;1;1019388;1006786;2
1019200;2010-09-13;1;1019389;1006786;2
1019201;2010-09-13;1;1019390;1006786;2
1019202;2010-09-13;1;1019391;1006786;2
1019203;2010-09-13;1;1019392;1006786;2
1019204;2010-09-13;1;1019393;1006786;2
1019205;2010-09-13;1;1009189;1006786;2
1019206;2010-09-13;1;1019394;1006786;2
1019207;2010-09-13;1;1015414;1006786;2
1019208;2010-09-13;1;1019395;1006786;2
1019209;2010-09-13;1;1011086;1006786;2
1019210;2010-09-13;1;1019070;1006786;2
1019211;2010-09-13;1;1011951;1006786;2
1019212;2010-09-13;1;1015806;1006786;2
1019213;2010-09-13;1;1015808;1006786;2
1019214;2010-09-13;1;1019396;1006786;2
1019215;2010-09-13;1;1015809;1006786;2
1019216;2010-09-13;1;1015810;1006786;2
1019217;2010-09-13;1;1017420;1006786;2
1019218;2010-09-13;1;1014628;1006786;2
1019219;2010-09-13;1;1019397;1006786;2
1019220;2010-09-13;1;1016193;1006786;2
1019221;2010-09-13;1;1018179;1006786;2
1019222;2010-09-13;1;1017423;1006786;2
1019223;2010-09-13;1;1019398;1006786;2
1019224;2010-09-13;1;1019399;1006786;2
1019225;2010-09-13;1;1019400;1006786;2
1019226;2010-09-13;1;1018758;1006786;2
1019227;2010-09-13;1;1019401;1006786;2
1019228;2010-09-13;1;1019402;1006786;2
1019229;2010-09-13;1;1019403;1006786;2
1019230;2010-09-13;1;1019404;1006786;2
1019231;2010-09-13;1;1019405;1006786;2
1019234;2010-09-14;1;1019408;1006786;2
1019235;2010-09-14;1;1019409;1000426;2
1019236;2010-09-14;1;1019410;1000426;2
1019237;2010-09-14;1;1019411;1006786;2
1019238;2010-09-14;1;1019412;1006786;2
1019239;2010-09-14;1;1003179;1002897;2
1019240;2010-09-14;1;1019413;1002897;2
1019241;2010-09-14;1;1019414;1002897;2
1019242;2010-09-14;1;1003435;1002897;2
1019243;2010-09-14;1;1000465;1003777;2
1019244;2010-09-14;1;1003777;1004697;1
1019245;2010-09-14;1;1019415;1003777;2
1019246;2010-09-14;1;1019416;1003777;2
1019247;2010-09-14;1;1019417;1002897;2
1019248;2010-09-14;1;1019418;1002897;2
1019249;2010-09-14;1;1000465;1004714;2
1019250;2010-09-14;1;1004714;1004697;1
1019252;2010-09-14;1;1019419;1004714;2
1019253;2010-09-14;1;1006786;1013760;1
1019254;2010-09-14;1;1019420;1006786;2
1019255;2010-09-14;1;1019421;1006786;2
1019256;2010-09-14;1;1019422;1006786;2
1019257;2010-09-14;1;1019423;1006786;2
1019258;2010-09-14;1;1019424;1006786;2
1019259;2010-09-15;1;1019425;1001111;2
1019260;2010-09-15;1;1019426;1001111;2
1019261;2010-09-15;1;1019428;1001111;2
1019263;2010-09-15;1;1019427;1001111;2
1019264;2010-09-15;1;1001110;1001111;2
1019265;2010-09-15;1;1009419;1001111;1
1019267;2010-09-15;1;1019429;1001111;2
1019268;2010-09-15;1;1018691;1001111;2
1019269;2010-09-15;1;1008659;1001111;2
1019270;2010-09-15;1;1015456;1001111;2
1019271;2010-09-15;1;1019430;1001111;2
1019272;2010-09-15;1;1019431;1001111;2
1019273;2010-09-15;1;1019432;1001111;2
1019274;2010-09-15;1;1019433;1001111;2
1019275;2010-09-15;1;1019070;1001111;2
1019276;2010-09-15;1;1015809;1001111;2
1019277;2010-09-15;1;1015410;1001111;2
1019278;2010-09-15;1;1019434;1001111;2
1019279;2010-09-15;1;1017421;1001111;2
1019280;2010-09-15;1;1019435;1001111;2
1019281;2010-09-15;1;1019435;1006977;2
1019282;2010-09-15;1;1019436;1001111;2
1019283;2010-09-16;1;1008404;1006786;2
1019284;2010-09-17;1;1019437;1015384;1
1019285;2010-09-20;1;1003098;1019438;0
1019286;2010-09-20;1;1003098;1010298;2
1019287;2010-09-20;1;1019439;1004612;2
1019288;2010-09-20;1;1019440;1004612;2
1019289;2010-09-20;1;1019237;1004612;2
1019290;2010-09-20;1;1019441;1004612;2
