RecID;MStamp;MStation;IDArtHistActief;IdArtHistPassief;RelatieType
1007763;2007-04-06;1;1086871;1086982;2
1007764;2007-04-06;1;1086871;1086983;2
1007765;2007-04-06;1;1086871;1086984;2
1007766;2007-04-06;1;1086871;1086985;2
1007767;2007-04-06;1;1086871;1086986;2
1007768;2007-04-06;1;1086871;1086987;2
1007769;2007-04-06;1;1086871;1086988;2
1007770;2007-04-06;1;1086871;1086989;2
1007771;2007-04-06;1;1086871;1086990;2
1007772;2007-04-06;1;1086871;1086991;2
1007773;2007-04-06;1;1086871;1086992;2
1007774;2007-04-06;1;1086871;1086993;2
1007775;2007-04-06;1;1086871;1086994;2
1007776;2007-04-06;1;1086871;1086995;2
1007777;2007-04-06;1;1086871;1086996;2
1007778;2007-04-10;1;1086998;1087002;2
1007779;2007-04-10;1;1086999;1087003;2
1007780;2007-04-10;1;1087000;1087004;0
1007781;2007-04-10;1;1087032;1087067;2
1007782;2007-04-10;1;1087033;1087068;2
1007783;2007-04-10;1;1087034;1087069;2
1007784;2007-04-10;1;1087035;1087069;2
1007785;2007-04-10;1;1087039;1087070;2
1007786;2007-04-10;1;1087040;1087071;2
1007787;2007-04-11;1;1086613;1087093;8
1007788;2007-04-11;1;1086614;1087108;8
1007789;2007-04-13;1;1087128;1087131;0
1007790;2007-04-13;1;1087133;1087138;2
1007791;2007-04-13;1;1087134;1087139;2
1007792;2007-04-13;1;1087135;1087140;2
1007793;2007-04-13;1;1087136;1087141;2
1007794;2007-04-16;1;1087153;1061122;1
1007796;2007-04-20;1;1087191;1087207;0
1007797;2007-04-20;1;1087191;1087208;0
1007798;2007-04-20;1;1087191;1087209;0
1007799;2007-04-20;1;1087191;1087210;0
1007800;2007-04-20;1;1087191;1087211;0
1007801;2007-04-20;1;1087191;1087212;0
1007802;2007-04-20;1;1087191;1087213;0
1007803;2007-04-20;1;1087191;1087214;0
1007804;2007-04-20;1;1087191;1087215;0
1007805;2007-04-20;1;1087191;1087216;0
1007806;2007-04-20;1;1087191;1087217;0
1007807;2007-04-20;1;1087191;1087218;0
1007808;2007-04-20;1;1087191;1087219;0
1007809;2007-04-20;1;1087191;1087220;0
1007810;2007-04-20;1;1087194;1087221;2
1007811;2007-04-20;1;1087196;1087222;2
1007812;2007-04-20;1;1087196;1087223;2
1007813;2007-04-20;1;1087197;1087224;2
1007814;2007-04-20;1;1087197;1087225;2
1007815;2007-04-20;1;1087197;1087226;2
1007816;2007-04-20;1;1087198;1087227;2
1007817;2007-04-20;1;1087199;1087228;2
1007818;2007-04-23;1;1087230;1087274;2
1007819;2007-04-23;1;1087231;1087275;2
1007820;2007-04-23;1;1087232;1087276;2
1007821;2007-04-23;1;1087233;1066305;3
1007822;2007-04-23;1;1087233;1066306;3
1007823;2007-04-23;1;1087233;1066307;3
1007824;2007-04-23;1;1087233;1070089;3
1007825;2007-04-23;1;1087233;1066312;3
1007826;2007-04-23;1;1087253;1087277;2
1007827;2007-04-23;1;1087253;1087278;2
1007828;2007-04-23;1;1087253;1087279;2
1007829;2007-04-23;1;1087253;1087280;2
1007831;2007-04-23;1;1087253;1087281;2
1007832;2007-04-23;1;1087253;1087282;2
1007833;2007-04-23;1;1087253;1087283;2
1007834;2007-04-23;1;1087253;1087284;2
1007835;2007-04-23;1;1087254;1087277;2
1007836;2007-04-23;1;1087256;1087285;2
1007837;2007-04-23;1;1087257;1087286;2
1007838;2007-04-23;1;1087259;1087287;2
1007839;2007-04-23;1;1087260;1087288;2
1007840;2007-04-23;1;1087261;1087289;2
1007841;2007-04-23;1;1087262;1087290;2
1007842;2007-04-24;1;1087368;1066167;1
1007843;2007-04-24;1;1087369;1066170;1
1007844;2007-04-24;1;1087370;1066171;1
1007845;2007-04-24;1;1087336;1087373;2
1007846;2007-04-24;1;1087337;1087374;8
1007847;2007-04-24;1;1087338;1087375;2
1007848;2007-04-24;1;1087339;1087376;2
1007849;2007-04-24;1;1087340;1087377;2
1007850;2007-04-24;1;1087341;1087378;8
1007851;2007-04-24;1;1087342;1087379;2
1007853;2007-04-24;1;1087332;1087381;0
1007854;2007-04-24;1;1087343;1087380;2
1007855;2007-04-24;1;1087344;1087382;2
1007856;2007-04-24;1;1087345;1087383;8
1007858;2007-04-24;1;1087360;1087384;0
1007859;2007-04-24;1;1087360;1087385;0
1007860;2007-04-24;1;1087360;1087386;0
1007861;2007-04-24;1;1087360;1087387;0
1007862;2007-04-24;1;1087360;1087388;0
1007863;2007-04-24;1;1087360;1087389;0
1007865;2007-04-26;1;1087448;1087450;0
1007866;2007-04-26;1;1087448;1087451;0
1007867;2007-04-26;1;1087448;1087452;0
1007868;2007-04-26;1;1087448;1087453;0
1007869;2007-04-26;1;1087448;1087454;0
1007870;2007-04-26;1;1087448;1087455;0
1007871;2007-04-26;1;1087448;1087456;0
1007872;2007-04-26;1;1087448;1087457;0
1007873;2007-04-26;1;1087448;1087458;0
1007874;2007-04-26;1;1087448;1087459;0
1007875;2007-04-26;1;1087448;1087460;0
1007876;2007-04-26;1;1087448;1087461;0
1007877;2007-04-26;1;1087448;1087462;0
1007878;2007-04-26;1;1087448;1087463;0
1007879;2007-04-26;1;1087427;1077951;2
1007880;2007-04-26;1;1087428;1077952;2
1007881;2007-04-26;1;1087429;1077953;2
1007882;2007-04-26;1;1087465;1087466;8
1007883;2007-04-27;1;1087468;1087495;2
1007884;2007-04-27;1;1087469;1087496;2
1007885;2007-04-27;1;1087469;1087497;8
1007886;2007-04-27;1;1087470;1087498;2
1007888;2007-04-30;1;1087573;1087584;0
1007889;2007-04-30;1;1087573;1087585;0
1007890;2007-04-30;1;1087573;1087586;0
1007891;2007-04-30;1;1087573;1087587;0
1007892;2007-04-30;1;1087573;1087588;0
1007893;2007-04-30;1;1087573;1087589;0
1007894;2007-05-04;1;1087609;1087616;2
1007895;2007-05-04;1;1087611;1087619;2
1007897;2007-05-04;1;1087633;1087642;0
1007898;2007-05-04;1;1087633;1087643;0
1007899;2007-05-04;1;1087633;1087644;0
1007900;2007-05-04;1;1087633;1087645;0
1007902;2007-05-04;1;1087631;1087690;0
1007903;2007-05-04;1;1087631;1087691;0
1007904;2007-05-04;1;1087631;1087692;0
1007905;2007-05-04;1;1087631;1087693;0
1007906;2007-05-04;1;1087631;1087694;0
1007907;2007-05-04;1;1087631;1087695;0
1007908;2007-05-04;1;1087631;1087696;0
1007909;2007-05-04;1;1087631;1087697;0
1007910;2007-05-04;1;1087631;1087698;0
1007911;2007-05-04;1;1087631;1087699;0
1007912;2007-05-04;1;1087631;1087700;0
1007913;2007-05-04;1;1087631;1087701;0
1007914;2007-05-04;1;1087631;1087702;0
1007915;2007-05-04;1;1087631;1087703;0
1007917;2007-05-04;1;1087721;1087726;0
1007918;2007-05-04;1;1087721;1087727;0
1007919;2007-05-04;1;1087721;1087728;0
1007920;2007-05-04;1;1087721;1087729;0
1007921;2007-05-04;1;1087721;1087730;0
1007922;2007-05-04;1;1087721;1087731;0
1007923;2007-05-04;1;1087721;1087732;0
1007924;2007-05-04;1;1087721;1087733;0
1007925;2007-05-04;1;1087721;1087734;0
1007926;2007-05-04;1;1087721;1087735;0
1007927;2007-05-04;1;1087721;1087736;0
1007928;2007-05-04;1;1087721;1087737;0
1007929;2007-05-04;1;1087721;1087738;0
1007930;2007-05-04;1;1087721;1087739;0
1007931;2007-05-04;1;1087721;1087740;0
1007932;2007-05-04;1;1087721;1087741;0
1007933;2007-05-04;1;1087721;1087742;0
1007934;2007-05-04;1;1087721;1087743;0
1007935;2007-05-04;1;1087721;1087744;0
1007936;2007-05-04;1;1087721;1087745;0
1007937;2007-05-04;1;1087721;1087746;0
1007938;2007-05-04;1;1087721;1087747;0
1007939;2007-05-04;1;1087721;1087748;0
1007940;2007-05-04;1;1087721;1087749;0
1007941;2007-05-04;1;1087721;1087750;0
1007942;2007-05-04;1;1087721;1087751;0
1007944;2007-05-04;1;1087721;1087752;0
1007945;2007-05-04;1;1087721;1087753;0
1007946;2007-05-04;1;1087721;1087754;0
1007947;2007-05-04;1;1087721;1087755;0
1007948;2007-05-04;1;1087721;1087756;0
1007950;2007-05-04;1;1087654;1087757;0
1007951;2007-05-04;1;1087654;1087758;0
1007952;2007-05-04;1;1087654;1087759;0
1007953;2007-05-04;1;1087654;1087760;0
1007954;2007-05-04;1;1087654;1087761;0
1007955;2007-05-04;1;1087654;1087762;0
1007956;2007-05-04;1;1087654;1087763;0
1007957;2007-05-04;1;1087655;1087764;2
1007959;2007-05-07;1;1087772;1087781;0
1007960;2007-05-09;1;1088105;1088107;2
1007961;2007-05-10;1;1088113;1088125;2
1007962;2007-05-10;1;1088114;1088126;2
1007963;2007-05-10;1;1088118;1088127;2
1007965;2007-05-11;1;1088149;1088162;0
1007966;2007-05-11;1;1088149;1088163;0
1007967;2007-05-11;1;1088149;1088164;0
1007968;2007-05-11;1;1088149;1088165;0
1007969;2007-05-11;1;1088149;1088166;0
1007970;2007-05-11;1;1088149;1088167;0
1007971;2007-05-11;1;1088149;1088168;0
1007972;2007-05-11;1;1088149;1088169;0
1007973;2007-05-11;1;1088149;1088170;0
1007974;2007-05-11;1;1088149;1088171;0
1007975;2007-05-11;1;1088149;1088172;0
1007976;2007-05-11;1;1088149;1088173;0
1007977;2007-05-11;1;1088149;1088174;0
1007978;2007-05-11;1;1088149;1088175;0
1007979;2007-05-11;1;1088149;1088176;0
1007980;2007-05-11;1;1088149;1088177;0
1007981;2007-05-11;1;1088149;1088178;0
1007982;2007-05-11;1;1088149;1088179;0
1007984;2007-05-11;1;1088149;1088180;0
1007985;2007-05-11;1;1088149;1088181;0
1007986;2007-05-11;1;1088149;1088182;0
1007987;2007-05-11;1;1088149;1088183;0
1007988;2007-05-11;1;1088149;1088184;0
1007989;2007-05-11;1;1088149;1088185;0
1007990;2007-05-11;1;1088149;1088186;0
1007991;2007-05-11;1;1088149;1088187;0
1007992;2007-05-11;1;1088149;1088188;0
1007993;2007-05-11;1;1088149;1088189;0
1008012;2007-05-11;1;1088149;1088206;0
1008013;2007-05-11;1;1088149;1088207;0
1008014;2007-05-11;1;1088149;1088208;0
1008015;2007-05-11;1;1088149;1088209;0
1008016;2007-05-11;1;1088149;1088210;0
1008017;2007-05-11;1;1088149;1088211;0
1008018;2007-05-11;1;1088149;1088212;0
1008019;2007-05-11;1;1088149;1088213;0
1008020;2007-05-11;1;1088149;1088214;0
1008021;2007-05-11;1;1088149;1088215;0
1008022;2007-05-11;1;1088149;1088216;0
1008023;2007-05-11;1;1088149;1088217;0
1008024;2007-05-11;1;1088149;1088218;0
1008025;2007-05-11;1;1088149;1088219;0
1008026;2007-05-11;1;1088149;1088220;0
1008027;2007-05-11;1;1088149;1088221;0
1008029;2007-05-11;1;1088149;1088222;0
1008030;2007-05-11;1;1088149;1088223;0
1008031;2007-05-11;1;1088149;1088224;0
1008032;2007-05-11;1;1088149;1088225;0
1008033;2007-05-11;1;1088149;1088226;0
1008034;2007-05-11;1;1088149;1088227;0
1008035;2007-05-11;1;1088149;1088228;0
1008036;2007-05-11;1;1088149;1088229;0
1008037;2007-05-11;1;1088149;1088230;0
1008038;2007-05-11;1;1088149;1088231;0
1008039;2007-05-11;1;1088149;1088232;0
1008040;2007-05-11;1;1088149;1088233;0
1008041;2007-05-11;1;1088149;1088234;0
1008042;2007-05-11;1;1088149;1088235;0
1008043;2007-05-11;1;1088149;1088236;0
1008044;2007-05-11;1;1088149;1088237;0
1008046;2007-05-11;1;1088149;1088238;0
1008047;2007-05-11;1;1088149;1088239;0
1008048;2007-05-11;1;1088149;1088240;0
1008049;2007-05-11;1;1088149;1088241;0
1008050;2007-05-11;1;1088149;1088242;0
1008051;2007-05-11;1;1088149;1088243;0
1008052;2007-05-11;1;1088149;1088244;0
1008053;2007-05-11;1;1088149;1088245;0
1008054;2007-05-11;1;1088149;1088246;0
1008055;2007-05-11;1;1088149;1088247;0
1008056;2007-05-11;1;1088149;1088248;0
1008057;2007-05-11;1;1088149;1088249;0
1008058;2007-05-11;1;1088149;1088250;0
1008059;2007-05-11;1;1088149;1088251;0
1008061;2007-05-11;1;1088149;1088252;0
1008062;2007-05-11;1;1088149;1088253;0
1008063;2007-05-11;1;1088149;1088254;0
1008064;2007-05-11;1;1088149;1088255;0
1008065;2007-05-11;1;1088149;1088256;0
1008066;2007-05-11;1;1088149;1088257;0
1008067;2007-05-11;1;1088149;1088258;0
1008068;2007-05-11;1;1088149;1088259;0
1008069;2007-05-11;1;1088149;1088260;0
1008070;2007-05-11;1;1088149;1088261;0
1008071;2007-05-11;1;1088149;1088262;0
1008072;2007-05-11;1;1088149;1088263;0
1008073;2007-05-11;1;1088149;1088264;0
1008074;2007-05-11;1;1088149;1088265;0
1008075;2007-05-11;1;1088149;1088266;0
1008077;2007-05-11;1;1088149;1088267;0
1008078;2007-05-11;1;1088149;1088268;0
1008079;2007-05-11;1;1088149;1088269;0
1008080;2007-05-11;1;1088149;1088270;0
1008081;2007-05-11;1;1088149;1088271;0
1008082;2007-05-11;1;1088149;1088272;0
1008083;2007-05-11;1;1088149;1088273;0
1008084;2007-05-11;1;1088149;1088274;0
1008085;2007-05-11;1;1088149;1088275;0
1008086;2007-05-11;1;1088149;1088276;0
1008087;2007-05-11;1;1088149;1088277;0
1008088;2007-05-11;1;1088149;1088278;0
1008090;2007-05-11;1;1088149;1088279;0
1008091;2007-05-11;1;1088149;1088280;0
1008092;2007-05-11;1;1088149;1088281;0
1008093;2007-05-11;1;1088149;1088282;0
1008094;2007-05-11;1;1088149;1088283;0
1008095;2007-05-11;1;1088149;1088284;0
1008096;2007-05-11;1;1088149;1088285;0
1008097;2007-05-11;1;1088149;1088286;0
1008098;2007-05-11;1;1088149;1088287;0
1008099;2007-05-11;1;1088149;1088288;0
1008100;2007-05-11;1;1088149;1088289;0
1008101;2007-05-11;1;1088149;1088290;0
1008102;2007-05-11;1;1088149;1088291;0
1008103;2007-05-11;1;1088149;1088292;0
1008104;2007-05-11;1;1088149;1088293;0
1008105;2007-05-11;1;1088149;1088294;0
1008106;2007-05-11;1;1088149;1088295;0
1008107;2007-05-11;1;1088141;1088296;2
1008108;2007-05-11;1;1088141;1088297;2
1008109;2007-05-11;1;1088141;1088298;2
1008110;2007-05-11;1;1088138;1088301;2
1008111;2007-05-11;1;1088129;1088302;2
1008112;2007-05-11;1;1088130;1088303;2
1008115;2007-05-16;1;1088633;1088648;0
1008116;2007-05-16;1;1088633;1088649;0
1008117;2007-05-16;1;1088633;1088650;0
1008118;2007-05-16;1;1088633;1088651;0
1008119;2007-05-16;1;1088633;1088652;0
1008120;2007-05-16;1;1088633;1088653;0
1008121;2007-05-16;1;1088633;1088654;0
1008122;2007-05-16;1;1088633;1088655;0
1008123;2007-05-16;1;1088633;1088656;0
1008124;2007-05-16;1;1088633;1088657;0
1008125;2007-05-16;1;1088633;1088658;0
1008126;2007-05-16;1;1088633;1088659;0
1008127;2007-05-16;1;1088633;1088660;0
1008128;2007-05-16;1;1088633;1088661;0
1008129;2007-05-16;1;1088633;1088662;0
1008130;2007-05-16;1;1088633;1088663;0
1008131;2007-05-16;1;1088633;1088664;0
1008132;2007-05-16;1;1088633;1088665;0
1008133;2007-05-16;1;1088633;1088666;0
1008134;2007-05-16;1;1088633;1088667;0
1008135;2007-05-16;1;1088633;1088668;0
1008136;2007-05-16;1;1088633;1088669;0
1008137;2007-05-16;1;1088633;1088670;0
1008138;2007-05-16;1;1088633;1088671;0
1008139;2007-05-16;1;1088633;1088672;0
1008140;2007-05-16;1;1088633;1088673;0
1008141;2007-05-16;1;1088633;1088674;0
1008142;2007-05-16;1;1088633;1088675;0
1008143;2007-05-16;1;1088633;1088676;0
1008144;2007-05-16;1;1088633;1088677;0
1008145;2007-05-16;1;1088633;1088678;0
1008146;2007-05-16;1;1088633;1088679;0
1008147;2007-05-16;1;1088633;1088680;0
1008148;2007-05-16;1;1088633;1088681;0
1008149;2007-05-16;1;1088633;1088682;0
1008150;2007-05-16;1;1088633;1088683;0
1008151;2007-05-16;1;1088633;1088684;0
1008152;2007-05-16;1;1088633;1088685;0
1008153;2007-05-16;1;1088633;1088686;0
1008154;2007-05-16;1;1088633;1088687;0
1008155;2007-05-16;1;1088633;1088688;0
1008156;2007-05-16;1;1088633;1088689;0
1008157;2007-05-16;1;1088633;1088690;0
1008158;2007-05-16;1;1088633;1088691;0
1008159;2007-05-16;1;1088633;1088692;0
1008160;2007-05-16;1;1088633;1088693;0
1008161;2007-05-16;1;1088633;1088694;0
1008162;2007-05-16;1;1088633;1088695;0
1008163;2007-05-16;1;1088633;1088696;0
1008164;2007-05-16;1;1088633;1088697;0
1008165;2007-05-16;1;1088633;1088698;0
1008166;2007-05-16;1;1088633;1088699;0
1008167;2007-05-16;1;1088633;1088700;0
1008168;2007-05-16;1;1088633;1088701;0
1008169;2007-05-16;1;1088633;1088702;0
1008170;2007-05-16;1;1088633;1088703;0
1008171;2007-05-16;1;1088633;1088704;0
1008172;2007-05-16;1;1088633;1088705;0
1008173;2007-05-16;1;1088633;1088706;0
1008174;2007-05-16;1;1088633;1088707;0
1008175;2007-05-16;1;1088633;1088708;0
1008176;2007-05-16;1;1088633;1088709;0
1008177;2007-05-18;1;1088711;1088738;2
1008178;2007-05-18;1;1088712;1088738;2
1008180;2007-05-18;1;1088736;1088741;0
1008182;2007-05-18;1;1088732;1088742;0
1008183;2007-05-23;1;1088766;1088858;8
1008184;2007-05-25;1;1088869;1088872;2
1008185;2007-05-25;1;1088870;1088873;2
1008187;2007-05-29;1;1088901;1088909;0
1008188;2007-05-29;1;1088901;1088910;0
1008189;2007-05-29;1;1088901;1088911;0
1008190;2007-05-29;1;1088901;1088912;0
1008191;2007-05-29;1;1088901;1088913;0
1008192;2007-05-29;1;1088901;1088914;0
1008193;2007-05-29;1;1088901;1088915;0
1008194;2007-05-29;1;1088901;1088916;0
1008195;2007-05-29;1;1088901;1088917;0
1008196;2007-05-29;1;1088901;1088918;0
1008197;2007-05-29;1;1088901;1088919;0
1008198;2007-05-29;1;1088901;1088920;0
1008199;2007-05-29;1;1088901;1088921;0
1008200;2007-05-29;1;1088901;1088922;0
1008201;2007-05-29;1;1088901;1088923;0
1008202;2007-05-29;1;1088901;1088924;0
1008203;2007-05-29;1;1088901;1088925;0
1008204;2007-05-29;1;1088901;1088926;0
1008205;2007-05-29;1;1088901;1088927;0
1008206;2007-05-29;1;1088901;1088928;0
1008207;2007-05-29;1;1088901;1088929;0
1008208;2007-05-29;1;1088901;1088930;0
1008209;2007-05-29;1;1088901;1088931;0
1008210;2007-06-06;1;1008468;1004575;1
1008212;2007-06-08;1;1089067;1089081;0
1008213;2007-06-08;1;1089067;1089082;0
1008214;2007-06-08;1;1089067;1089083;0
1008215;2007-06-08;1;1089067;1089084;0
1008216;2007-06-08;1;1089067;1089085;0
1008217;2007-06-08;1;1089067;1089086;0
1008218;2007-06-13;1;1089134;1089139;2
1008221;2007-06-14;1;1010440;1089148;0
1008222;2007-06-14;1;1010440;1089149;0
1008223;2007-06-14;1;1010440;1089150;0
1008224;2007-06-14;1;1010440;1089151;0
1008225;2007-06-14;1;1010440;1089152;0
1008227;2007-06-14;1;1010440;1089153;0
1008229;2007-06-14;1;1010440;1089154;0
1008230;2007-06-14;1;1010440;1089155;0
1008231;2007-06-14;1;1010440;1089156;0
1008232;2007-06-14;1;1010440;1089157;0
1008233;2007-06-14;1;1010440;1089158;0
1008235;2007-06-14;1;1010440;1089159;0
1008237;2007-06-14;1;1010440;1089160;0
1008239;2007-06-14;1;1010440;1089161;0
1008241;2007-06-14;1;1010440;1089162;0
1008243;2007-06-14;1;1010440;1089163;0
1008244;2007-06-14;1;1010440;1015565;0
1008245;2007-06-14;1;1010440;1015566;0
1008246;2007-06-14;1;1010440;1015567;0
1008247;2007-06-14;1;1010440;1039128;0
1008248;2007-06-15;1;1010252;1012253;1
1008249;2007-06-18;1;1089205;1089299;2
1008250;2007-06-18;1;1089206;1089307;2
1008251;2007-06-18;1;1089292;1089315;2
1008252;2007-06-18;1;1089209;1089314;2
1008253;2007-06-18;1;1089212;1089331;2
1008254;2007-06-18;1;1089214;1089332;2
1008255;2007-06-18;1;1089293;1089333;2
1008256;2007-06-18;1;1089294;1089333;2
1008257;2007-06-18;1;1089295;1089333;2
1008258;2007-06-18;1;1089296;1089335;2
1008259;2007-06-18;1;1089298;1089336;2
1008260;2007-06-18;1;1089216;1089334;2
1008261;2007-06-18;1;1089300;1089337;2
1008262;2007-06-18;1;1089302;1089339;2
1008263;2007-06-18;1;1089217;1089338;2
1008264;2007-06-18;1;1089305;1089340;2
1008265;2007-06-18;1;1089218;1089341;2
1008266;2007-06-18;1;1089219;1089342;2
1008268;2007-06-18;1;1089288;1089344;0
1008269;2007-06-18;1;1089288;1089345;0
1008270;2007-06-18;1;1089288;1089346;0
1008271;2007-06-18;1;1089288;1089347;0
1008272;2007-06-18;1;1089288;1089348;0
1008274;2007-06-18;1;1089288;1089349;0
1008275;2007-06-18;1;1089288;1089350;0
1008276;2007-06-18;1;1089288;1089351;0
1008277;2007-06-18;1;1089288;1089352;0
1008278;2007-06-18;1;1089288;1089353;0
1008279;2007-06-18;1;1089220;1089343;2
1008280;2007-06-18;1;1089222;1089354;0
1008281;2007-06-18;1;1089222;1089355;0
1008282;2007-06-18;1;1089223;1089356;8
1008283;2007-06-18;1;1089224;1089357;2
1008284;2007-06-18;1;1089250;1089358;2
1008285;2007-06-18;1;1089251;1089359;2
1008286;2007-06-18;1;1089253;1089360;2
1008287;2007-06-18;1;1089254;1089361;2
1008288;2007-06-18;1;1089255;1089362;2
1008290;2007-06-18;1;1089256;1089363;0
1008291;2007-06-18;1;1089247;1089364;0
1008292;2007-06-18;1;1089247;1089365;0
1008293;2007-06-18;1;1089247;1089366;0
1008294;2007-06-18;1;1089247;1089367;0
1008295;2007-06-18;1;1089247;1089368;0
1008296;2007-06-18;1;1089247;1089369;0
1008297;2007-06-18;1;1089247;1089370;0
1008298;2007-06-18;1;1089247;1089371;0
1008299;2007-06-18;1;1089247;1089372;0
1008300;2007-06-18;1;1089247;1089373;0
1008301;2007-06-18;1;1089247;1089374;0
1008302;2007-06-18;1;1089247;1089375;0
1008303;2007-06-18;1;1089247;1089376;0
1008304;2007-06-18;1;1089247;1089377;0
1008305;2007-06-18;1;1089247;1089378;0
1008306;2007-06-18;1;1089247;1089379;0
1008307;2007-06-18;1;1089247;1089380;0
1008308;2007-06-18;1;1089247;1089381;0
1008309;2007-06-18;1;1089247;1089382;0
1008310;2007-06-18;1;1089247;1089383;0
1008311;2007-06-18;1;1089247;1089384;0
1008312;2007-06-18;1;1089247;1089385;0
1008313;2007-06-18;1;1089258;1089386;2
1008314;2007-06-18;1;1089259;1089387;2
1008315;2007-06-18;1;1089268;1089388;2
1008316;2007-06-18;1;1089271;1089389;0
1008317;2007-06-18;1;1089271;1089390;0
1008318;2007-06-18;1;1089274;1089391;0
1008320;2007-06-18;1;1089211;1089392;0
1008321;2007-06-18;1;1089211;1089393;0
1008322;2007-06-18;1;1089211;1089394;0
1008323;2007-06-18;1;1089211;1089395;0
1008324;2007-06-18;1;1089211;1089396;0
1008325;2007-06-18;1;1089211;1089397;0
1008326;2007-06-18;1;1089211;1089398;0
1008327;2007-06-18;1;1089211;1089399;0
1008328;2007-06-18;1;1089211;1089400;0
1008329;2007-06-18;1;1089211;1089401;0
1008330;2007-06-18;1;1089211;1089402;0
1008331;2007-06-18;1;1089211;1089403;0
1008332;2007-06-18;1;1089247;1089404;0
1008333;2007-06-19;1;1089438;1089498;2
1008334;2007-06-19;1;1089439;1089507;2
1008335;2007-06-19;1;1089440;1089516;2
1008336;2007-06-19;1;1089441;1089523;2
1008337;2007-06-19;1;1089442;1089524;0
1008338;2007-06-19;1;1089443;1089525;2
1008339;2007-06-19;1;1089444;1089542;2
1008340;2007-06-19;1;1089445;1089550;2
1008341;2007-06-19;1;1089446;1089551;2
1008342;2007-06-19;1;1089447;1089557;2
1008343;2007-06-19;1;1089449;1089558;2
1008344;2007-06-19;1;1089456;1089559;2
1008345;2007-06-19;1;1089457;1089560;2
1008346;2007-06-19;1;1089458;1089561;2
1008347;2007-06-19;1;1089460;1089562;2
1008348;2007-06-19;1;1089463;1089563;0
1008349;2007-06-19;1;1089465;1089564;2
1008350;2007-06-19;1;1089467;1089565;2
1008351;2007-06-19;1;1089472;1089580;2
1008352;2007-06-19;1;1089474;1089592;2
1008353;2007-06-19;1;1089477;1089596;2
1008354;2007-06-19;1;1089479;1089597;8
1008355;2007-06-19;1;1089481;1089598;2
1008356;2007-06-19;1;1089483;1089600;2
1008357;2007-06-19;1;1089486;1089604;0
1008358;2007-06-19;1;1089488;1089605;0
1008359;2007-06-19;1;1089488;1089606;0
1008360;2007-06-19;1;1089621;1089666;0
1008361;2007-06-19;1;1089621;1089667;0
1008362;2007-06-19;1;1089621;1089668;0
1008363;2007-06-19;1;1089621;1089669;0
1008364;2007-06-19;1;1089621;1089670;0
1008365;2007-06-19;1;1089621;1089671;0
