RecID;MStamp;MStation;IDDocument;IDTrefwoord
1009071;2006-06-24;1;1014160;1000160
1009072;2006-06-24;1;1014160;1000161
1009073;2006-06-24;1;1014160;1000162
1009074;2006-06-24;1;1014160;1001168
1009075;2006-06-24;1;1014163;1000237
1009076;2006-06-24;1;1014166;1000157
1009077;2006-06-24;1;1014166;1000173
1009078;2006-06-24;1;1014166;1000065
1009079;2006-06-24;1;1014166;1000066
1009080;2006-06-24;1;1014166;1000067
1009081;2006-06-24;1;1014166;1000068
1009082;2006-06-24;1;1014166;1000523
1009083;2006-06-24;1;1014166;1000030
1009084;2006-06-24;1;1014166;1001204
1009085;2006-06-24;1;1014166;1001090
1009086;2006-06-24;1;1014166;1001205
1009087;2006-06-24;1;1014166;1000471
1009088;2006-06-24;1;1014166;1000472
1009089;2006-06-24;1;1014166;1000473
1009090;2006-06-24;1;1014166;1000474
1009091;2006-06-24;1;1014166;1001206
1009092;2006-06-24;1;1014166;1000895
1009093;2006-06-24;1;1014166;1000170
1009094;2006-06-24;1;1014166;1000171
1009095;2006-06-24;1;1014166;1000220
1009096;2006-06-24;1;1014167;1001034
1009099;2006-06-24;1;1014168;1001034
1009104;2006-06-24;1;1014169;1001096
1009106;2006-06-24;1;1014174;1000472
1009108;2006-06-24;1;1014174;1000474
1009109;2006-06-24;1;1014178;1000327
1009110;2006-06-24;1;1014178;1000149
1009111;2006-06-24;1;1014178;1000846
1009112;2006-06-24;1;1014178;1001009
1009113;2006-06-24;1;1014178;1001044
1009114;2006-06-24;1;1014183;1001034
1009117;2006-06-24;1;1014183;1001209
1009118;2006-06-24;1;1014184;1001034
1009121;2006-06-24;1;1014184;1001210
1009122;2006-06-24;1;1014187;1000353
1009123;2006-06-24;1;1014187;1000077
1009124;2006-06-24;1;1014188;1000823
1009125;2006-06-24;1;1014188;1000824
1009126;2006-06-24;1;1014190;1001026
1009127;2006-06-24;1;1014197;1001187
1009128;2006-06-24;1;1014203;1000471
1009129;2006-06-24;1;1014203;1000472
1009130;2006-06-24;1;1014203;1000473
1009131;2006-06-24;1;1014203;1000474
1009132;2006-06-24;1;1014204;1000288
1009133;2006-06-24;1;1014209;1000131
1009134;2006-06-24;1;1014211;1000471
1009135;2006-06-24;1;1014211;1000472
1009136;2006-06-24;1;1014211;1000473
1009137;2006-06-24;1;1014211;1000474
1009138;2006-06-24;1;1014213;1000471
1009139;2006-06-24;1;1014213;1000472
1009140;2006-06-24;1;1014213;1000473
1009141;2006-06-24;1;1014213;1000474
1009142;2006-06-24;1;1014215;1000935
1009143;2006-06-24;1;1014215;1000183
1009144;2006-06-24;1;1014215;1000184
1009145;2006-06-24;1;1014215;1000690
1009146;2006-06-24;1;1014215;1000655
1009147;2006-06-24;1;1014215;1000656
1009148;2006-06-24;1;1014216;1000471
1009149;2006-06-24;1;1014216;1000472
1009150;2006-06-24;1;1014216;1000473
1009151;2006-06-24;1;1014216;1000474
1009152;2006-06-24;1;1014219;1000085
1009153;2006-06-24;1;1014221;1000471
1009154;2006-06-24;1;1014221;1000472
1009155;2006-06-24;1;1014221;1000473
1009156;2006-06-24;1;1014221;1000474
1009157;2006-06-24;1;1014222;1000471
1009158;2006-06-24;1;1014222;1000472
1009159;2006-06-24;1;1014222;1000473
1009160;2006-06-24;1;1014222;1000474
1009161;2006-06-24;1;1014226;1000471
1009162;2006-06-24;1;1014226;1000472
1009163;2006-06-24;1;1014226;1000473
1009164;2006-06-24;1;1014226;1000474
1009165;2006-06-24;1;1014228;1000085
1009166;2006-06-24;1;1014228;1000250
1009167;2006-06-24;1;1014228;1000251
1009168;2006-06-24;1;1014231;1000471
1009169;2006-06-24;1;1014231;1000472
1009170;2006-06-24;1;1014231;1000473
1009171;2006-06-24;1;1014231;1000474
1009172;2006-06-24;1;1014233;1000471
1009173;2006-06-24;1;1014233;1000472
1009174;2006-06-24;1;1014233;1000473
1009175;2006-06-24;1;1014233;1000474
1009177;2006-06-24;1;1014235;1001211
1009178;2006-06-24;1;1014237;1000471
1009179;2006-06-24;1;1014237;1000472
1009180;2006-06-24;1;1014237;1000473
1009181;2006-06-24;1;1014237;1000474
1009182;2006-06-24;1;1014238;1000372
1009183;2006-06-24;1;1014238;1000373
1009184;2006-06-24;1;1014238;1000374
1009185;2006-06-24;1;1014238;1001212
1009186;2006-06-24;1;1014239;1000085
1009187;2006-06-24;1;1014240;1000185
1009188;2006-06-24;1;1014240;1000186
1009189;2006-06-24;1;1014240;1000131
1009190;2006-06-24;1;1014240;1000179
1009191;2006-06-24;1;1014240;1000562
1009192;2006-06-24;1;1014247;1001034
1009196;2006-06-24;1;1014247;1001213
1009197;2006-06-24;1;1014248;1000324
1009198;2006-06-24;1;1014248;1000080
1009199;2006-06-24;1;1014248;1000088
1009205;2006-06-24;1;1014253;1001090
1009206;2006-06-24;1;1014259;1000160
1009207;2006-06-24;1;1014259;1000161
1009208;2006-06-24;1;1014259;1000162
1009209;2006-06-24;1;1014259;1000163
1009210;2006-06-24;1;1014260;1000197
1009211;2006-06-24;1;1014260;1000198
1009212;2006-06-24;1;1014264;1000031
1009213;2006-06-24;1;1014264;1000032
1009214;2006-06-24;1;1014264;1001214
1009215;2006-06-24;1;1014265;1000513
1009216;2006-06-24;1;1014265;1000894
1009217;2006-06-24;1;1014266;1001044
1009218;2006-06-24;1;1014266;1000471
1009219;2006-06-24;1;1014266;1000472
1009220;2006-06-24;1;1014266;1000473
1009221;2006-06-24;1;1014266;1000474
1009223;2006-06-24;1;1014267;1000327
1009224;2006-06-24;1;1014267;1001044
1009225;2006-06-24;1;1014271;1001099
1009226;2006-06-24;1;1014273;1001216
1009227;2006-06-24;1;1014273;1000691
1009228;2006-06-24;1;1014273;1000692
1009229;2006-06-24;1;1014273;1000693
1009230;2006-06-24;1;1014273;1000694
1009231;2006-06-24;1;1014273;1000695
1009232;2006-06-24;1;1014275;1000471
1009233;2006-06-24;1;1014275;1000472
1009234;2006-06-24;1;1014275;1000473
1009235;2006-06-24;1;1014275;1000474
1009236;2006-06-24;1;1014276;1000717
1009237;2006-06-24;1;1014276;1000448
1009238;2006-06-24;1;1014276;1000449
1009239;2006-06-24;1;1014277;1000085
1009241;2006-06-24;1;1014280;1001218
1009242;2006-06-24;1;1014284;1000106
1009243;2006-06-24;1;1014284;1000107
1009244;2006-06-24;1;1014284;1000104
1009245;2006-06-24;1;1014284;1000105
1009246;2006-06-24;1;1014285;1000863
1009247;2006-06-24;1;1014298;1000471
1009248;2006-06-24;1;1014298;1000472
1009249;2006-06-24;1;1014298;1000473
1009250;2006-06-24;1;1014298;1000474
1009251;2006-06-24;1;1014300;1001107
1009252;2006-06-24;1;1014300;1000730
1009253;2006-06-24;1;1014300;1000665
1009254;2006-06-24;1;1014300;1000009
1009255;2006-06-24;1;1014301;1000384
1009256;2006-06-24;1;1014301;1000370
1009257;2006-06-24;1;1014301;1000371
1009258;2006-06-24;1;1014302;1000065
1009259;2006-06-24;1;1014302;1000066
1009260;2006-06-24;1;1014302;1000067
1009261;2006-06-24;1;1014302;1000068
1009262;2006-06-24;1;1014302;1000152
1009263;2006-06-24;1;1014302;1000153
1009264;2006-06-24;1;1014302;1000235
1009265;2006-06-24;1;1014302;1000236
1009266;2006-06-24;1;1014303;1000717
1009267;2006-06-24;1;1014303;1000466
1009268;2006-06-24;1;1014303;1001219
1009269;2006-06-24;1;1014303;1000845
1009270;2006-06-24;1;1014311;1000197
1009271;2006-06-24;1;1014311;1000198
1009272;2006-06-24;1;1014312;1000197
1009273;2006-06-24;1;1014312;1000198
1009274;2006-06-24;1;1014313;1000197
1009275;2006-06-24;1;1014313;1000198
1009276;2006-06-24;1;1014314;1000197
1009277;2006-06-24;1;1014314;1000198
1009279;2006-06-24;1;1014316;1000197
1009280;2006-06-24;1;1014316;1000198
1009281;2006-06-24;1;1014317;1000197
1009282;2006-06-24;1;1014317;1000198
1009283;2006-06-24;1;1014318;1000197
1009284;2006-06-24;1;1014318;1000198
1009285;2006-06-24;1;1014324;1001034
1009286;2006-06-24;1;1014324;1001205
1009289;2006-06-24;1;1014325;1001221
1009290;2006-06-24;1;1014325;1001034
1009291;2006-06-24;1;1014325;1000938
1009292;2006-06-24;1;1014329;1001222
1009293;2006-06-24;1;1014329;1000231
1009294;2006-06-24;1;1014329;1000232
1009295;2006-06-24;1;1014329;1000233
1009296;2006-06-24;1;1014336;1000863
1009297;2006-06-24;1;1014349;1001223
1009298;2006-06-24;1;1014351;1000564
1009299;2006-06-24;1;1014351;1000565
1009300;2006-06-24;1;1014351;1001224
1009301;2006-06-24;1;1014351;1001168
1009302;2006-06-24;1;1014352;1000564
1009303;2006-06-24;1;1014352;1000565
1009304;2006-06-24;1;1014352;1001168
1009305;2006-06-24;1;1014352;1001225
1009306;2006-06-24;1;1014353;1000564
1009307;2006-06-24;1;1014353;1000565
1009308;2006-06-24;1;1014353;1001168
1009309;2006-06-24;1;1014353;1001226
1009310;2006-06-24;1;1014354;1000564
1009311;2006-06-24;1;1014354;1000565
1009312;2006-06-24;1;1014354;1001168
1009313;2006-06-24;1;1014354;1001227
1009314;2006-06-24;1;1014355;1000564
1009315;2006-06-24;1;1014355;1000565
1009316;2006-06-24;1;1014355;1001168
1009317;2006-06-24;1;1014355;1001228
1009318;2006-06-24;1;1014356;1000564
1009319;2006-06-24;1;1014356;1000565
1009320;2006-06-24;1;1014356;1001168
1009321;2006-06-24;1;1014356;1001229
1009322;2006-06-24;1;1014357;1000564
1009323;2006-06-24;1;1014357;1000565
1009324;2006-06-24;1;1014357;1001168
1009325;2006-06-24;1;1014357;1001230
1009326;2006-06-24;1;1014358;1000564
1009327;2006-06-24;1;1014358;1000565
1009328;2006-06-24;1;1014358;1001168
1009329;2006-06-24;1;1014358;1001231
1009330;2006-06-24;1;1014359;1001168
1009331;2006-06-24;1;1014359;1000564
1009332;2006-06-24;1;1014359;1000565
1009333;2006-06-24;1;1014359;1001232
1009334;2006-06-24;1;1014362;1000725
1009335;2006-06-24;1;1014362;1000726
1009336;2006-06-24;1;1014362;1000131
1009337;2006-06-24;1;1014363;1000876
1009338;2006-06-24;1;1014363;1001092
1009339;2006-06-24;1;1014363;1001093
1009340;2006-06-24;1;1014368;1000056
1009341;2006-06-24;1;1014368;1000057
1009342;2006-06-24;1;1014368;1000058
1009343;2006-06-24;1;1014368;1000059
1009344;2006-06-24;1;1014368;1000039
1009345;2006-06-24;1;1014368;1000038
1009346;2006-06-24;1;1014368;1000806
1009347;2006-06-24;1;1014368;1000807
1009348;2006-06-24;1;1014368;1000808
1009349;2006-06-24;1;1014369;1000893
1009350;2006-06-24;1;1014371;1000248
1009351;2006-06-24;1;1014371;1000615
1009352;2006-06-24;1;1014371;1000616
1009354;2006-06-24;1;1014376;1000195
1009356;2006-06-24;1;1014378;1000203
1009357;2006-06-24;1;1014378;1000204
1009358;2006-06-24;1;1014378;1001167
1009359;2006-06-24;1;1014380;1000315
1009360;2006-06-24;1;1014380;1000316
1009361;2006-06-24;1;1014380;1000317
1009362;2006-06-24;1;1014380;1000318
1009363;2006-06-24;1;1014380;1000319
1009364;2006-06-24;1;1014380;1001233
1009365;2006-06-24;1;1014381;1000315
1009366;2006-06-24;1;1014381;1000316
1009367;2006-06-24;1;1014381;1000317
1009368;2006-06-24;1;1014381;1000318
1009369;2006-06-24;1;1014381;1000319
1009370;2006-06-24;1;1014381;1000504
1009371;2006-06-24;1;1014381;1001233
1009372;2006-06-24;1;1014382;1000302
1009373;2006-06-24;1;1014382;1000113
1009374;2006-06-24;1;1014382;1000114
1009375;2006-06-24;1;1014385;1000152
1009376;2006-06-24;1;1014385;1000153
1009377;2006-06-24;1;1014386;1000951
1009378;2006-06-24;1;1014386;1000952
1009379;2006-06-24;1;1014387;1000131
1009380;2006-06-24;1;1014387;1001234
1009381;2006-06-24;1;1014389;1001235
1009382;2006-06-24;1;1014389;1001221
1009383;2006-06-24;1;1014389;1001034
1009384;2006-06-24;1;1014389;1001236
1009385;2006-06-24;1;1014389;1000099
1009386;2006-06-24;1;1014389;1000100
1009387;2006-06-24;1;1014392;1000157
1009389;2006-06-24;1;1014394;1000958
1009390;2006-06-24;1;1014394;1000988
1009391;2006-06-24;1;1014394;1000888
1009392;2006-06-24;1;1014394;1000889
1009393;2006-06-24;1;1014394;1000732
1009394;2006-06-24;1;1014394;1001238
1009395;2006-06-24;1;1014394;1001239
1009396;2006-06-24;1;1014394;1001240
1009397;2006-06-24;1;1014397;1000041
1009398;2006-06-24;1;1014397;1000042
1009399;2006-06-24;1;1014397;1000043
1009400;2006-06-24;1;1014397;1000044
1009401;2006-06-24;1;1014397;1000045
1009402;2006-06-24;1;1014397;1000046
1009403;2006-06-24;1;1014397;1000047
1009404;2006-06-24;1;1014397;1000048
1009405;2006-06-24;1;1014400;1001072
1009406;2006-06-24;1;1014404;1000824
1009407;2006-06-24;1;1014406;1000471
1009408;2006-06-24;1;1014406;1000472
1009409;2006-06-24;1;1014406;1000473
1009410;2006-06-24;1;1014406;1000474
1009411;2006-06-24;1;1014408;1000009
1009412;2006-06-24;1;1014408;1000433
1009413;2006-06-24;1;1014411;1001106
1009414;2006-06-24;1;1014418;1000302
1009415;2006-06-24;1;1014418;1000113
1009416;2006-06-24;1;1014418;1000114
1009417;2006-06-24;1;1014418;1000080
1009418;2006-06-24;1;1014418;1000088
1009419;2006-06-24;1;1014419;1000512
1009420;2006-06-24;1;1014419;1000513
1009421;2006-06-24;1;1014423;1000384
1009422;2006-06-24;1;1014423;1000235
1009423;2006-06-24;1;1014423;1000236
1009424;2006-06-24;1;1014423;1000237
1009425;2006-06-24;1;1014424;1000384
1009426;2006-06-24;1;1014424;1000237
1009427;2006-06-24;1;1014424;1000235
1009428;2006-06-24;1;1014424;1000236
1009429;2006-06-24;1;1014426;1001045
1009430;2006-06-24;1;1014426;1001047
1009431;2006-06-24;1;1014427;1000195
1009432;2006-06-24;1;1014428;1000562
1009433;2006-06-24;1;1014428;1000131
1009434;2006-06-24;1;1014428;1000179
1009435;2006-06-24;1;1014429;1000562
1009436;2006-06-24;1;1014429;1000131
1009437;2006-06-24;1;1014429;1000179
1009438;2006-06-24;1;1014432;1000131
1009439;2006-06-24;1;1014433;1000230
1009440;2006-06-24;1;1014433;1000224
1009441;2006-06-24;1;1014435;1000266
1009442;2006-06-24;1;1014436;1000237
1009443;2006-06-24;1;1014437;1000471
1009444;2006-06-24;1;1014437;1000472
1009445;2006-06-24;1;1014437;1000473
1009446;2006-06-24;1;1014437;1000474
1009447;2006-06-24;1;1014440;1000235
1009448;2006-06-24;1;1014440;1000236
1009449;2006-06-24;1;1014440;1000240
1009450;2006-06-24;1;1014440;1000131
1009451;2006-06-24;1;1014441;1001241
1009452;2006-06-24;1;1014441;1000195
1009453;2006-06-24;1;1014443;1000179
1009454;2006-06-24;1;1014444;1000195
1009455;2006-06-24;1;1014445;1000195
1009456;2006-06-24;1;1014446;1000195
1009457;2006-06-24;1;1014447;1000195
1009458;2006-06-24;1;1014448;1000195
1009459;2006-06-24;1;1014449;1000195
1009460;2006-06-24;1;1014450;1000195
1009461;2006-06-24;1;1014451;1000195
1009462;2006-06-24;1;1014452;1000195
1009463;2006-06-24;1;1014453;1000471
1009464;2006-06-24;1;1014453;1000472
1009465;2006-06-24;1;1014453;1000473
1009466;2006-06-24;1;1014453;1000474
1009467;2006-06-24;1;1014454;1000471
1009468;2006-06-24;1;1014454;1000472
1009469;2006-06-24;1;1014454;1000473
1009470;2006-06-24;1;1014454;1000474
1009471;2006-06-24;1;1014455;1000195
1009472;2006-06-24;1;1014456;1000195
1009473;2006-06-24;1;1014458;1000195
1009474;2006-06-24;1;1014462;1000056
1009475;2006-06-24;1;1014462;1000057
1009476;2006-06-24;1;1014462;1000058
1009477;2006-06-24;1;1014462;1000059
1009478;2006-06-24;1;1014462;1001186
1009479;2006-06-24;1;1014463;1000235
1009480;2006-06-24;1;1014463;1000236
1009481;2006-06-24;1;1014465;1000471
1009482;2006-06-24;1;1014465;1000472
1009483;2006-06-24;1;1014465;1000473
1009484;2006-06-24;1;1014465;1000474
1009485;2006-06-24;1;1014467;1000824
1009486;2006-06-24;1;1014473;1000195
1009487;2006-06-24;1;1014474;1000237
1009488;2006-06-24;1;1014475;1001143
1009489;2006-06-24;1;1014475;1001142
1009490;2006-06-24;1;1014476;1001143
1009491;2006-06-24;1;1014476;1001142
1009492;2006-06-24;1;1014477;1001143
1009493;2006-06-24;1;1014477;1001142
1009494;2006-06-24;1;1014478;1001143
1009495;2006-06-24;1;1014478;1001142
1009496;2006-06-24;1;1014479;1001143
1009497;2006-06-24;1;1014479;1001142
1009498;2006-06-24;1;1014481;1000471
1009501;2006-06-24;1;1014481;1000474
1009502;2006-06-24;1;1014482;1000558
1009503;2006-06-24;1;1014486;1001241
1009504;2006-06-24;1;1014488;1001115
1009505;2006-06-24;1;1014493;1000884
1009506;2006-06-24;1;1014494;1000504
1009507;2006-06-24;1;1014500;1000092
1009508;2006-06-24;1;1014500;1000471
1009509;2006-06-24;1;1014500;1000472
1009510;2006-06-24;1;1014500;1000473
1009511;2006-06-24;1;1014500;1000474
1009512;2006-06-24;1;1014501;1000131
1009513;2006-06-24;1;1014505;1000157
1009517;2006-06-24;1;1014506;1000157
1009518;2006-06-24;1;1014506;1001099
1009519;2006-06-24;1;1014507;1000129
1009522;2006-06-24;1;1014509;1001243
1009523;2006-06-24;1;1014510;1000250
1009524;2006-06-24;1;1014510;1000251
1009525;2006-06-24;1;1014510;1000254
1009526;2006-06-24;1;1014511;1001205
1009527;2006-06-24;1;1014511;1000195
1009528;2006-06-24;1;1014513;1000146
1009529;2006-06-24;1;1014514;1000647
1009530;2006-06-24;1;1014514;1000717
1009531;2006-06-24;1;1014514;1000466
1009532;2006-06-24;1;1014515;1001092
1009533;2006-06-24;1;1014515;1001093
1009534;2006-06-24;1;1014515;1001244
1009535;2006-06-24;1;1014515;1001245
1009536;2006-06-24;1;1014520;1001128
1009537;2006-06-24;1;1014520;1001129
1009538;2006-06-24;1;1014520;1001130
1009539;2006-06-24;1;1014520;1001086
1009540;2006-06-24;1;1014521;1000041
1009541;2006-06-24;1;1014521;1000042
1009542;2006-06-24;1;1014521;1000043
1009543;2006-06-24;1;1014521;1000044
1009544;2006-06-24;1;1014521;1000045
1009545;2006-06-24;1;1014521;1000046
1009546;2006-06-24;1;1014521;1000047
1009547;2006-06-24;1;1014521;1000048
1009548;2006-06-24;1;1014522;1001080
1009551;2006-06-24;1;1014526;1001248
1009552;2006-06-24;1;1014526;1000088
1009553;2006-06-24;1;1014527;1001053
1009554;2006-06-24;1;1014527;1000195
1009555;2006-06-24;1;1014534;1000195
1009556;2006-06-24;1;1014534;1001249
1009557;2006-06-24;1;1014535;1001249
1009558;2006-06-24;1;1014537;1000145
1009559;2006-06-24;1;1014537;1001104
1009560;2006-06-24;1;1014537;1000108
1009561;2006-06-24;1;1014537;1000109
1009562;2006-06-24;1;1014537;1000195
1009563;2006-06-24;1;1014537;1000157
1009564;2006-06-24;1;1014538;1001214
1009565;2006-06-24;1;1014538;1000031
1009566;2006-06-24;1;1014538;1000032
1009567;2006-06-24;1;1014538;1000030
1009568;2006-06-24;1;1014539;1000145
1009569;2006-06-24;1;1014539;1000195
1009570;2006-06-30;1;1014540;0
1009571;2006-06-30;1;1014540;0
1009572;2006-06-30;1;1014540;1001250
1009579;2006-06-30;1;1014541;1001026
1009581;2006-07-03;1;1014545;0
1009583;2006-07-24;1;1014627;1000354
1009584;2006-07-26;1;1014632;1000103
1009585;2006-07-26;1;1014634;1000101
1009586;2006-07-26;1;1014637;1000103
1009587;2006-07-26;1;1014640;1000822
1009588;2006-07-26;1;1014642;1000150
1009590;2006-07-26;1;1014643;1001254
1009591;2006-07-26;1;1014643;1001255
1009592;2006-07-26;1;1014645;1001053
1009593;2006-07-27;1;1014649;1001099
1009594;2006-07-27;1;1014652;1000149
1009595;2006-07-27;1;1014654;1000674
1009596;2006-07-27;1;1014644;1000674
1009597;2006-07-27;1;1014658;1001241
1009598;2006-07-27;1;1014659;1001129
1009599;2006-07-27;1;1014659;1001128
1009600;2006-07-27;1;1014660;1001241
1009601;2006-07-28;1;1014674;0
1009602;2006-07-28;1;1014678;1001241
1009603;2006-07-28;1;1014678;1001085
1009604;2006-07-28;1;1014678;1001256
1009605;2006-07-28;1;1014674;1001257
1009606;2006-07-28;1;1011314;1000676
1009607;2006-07-28;1;1014679;1000676
1009608;2006-07-28;1;1014679;1000030
1009609;2006-07-28;1;1014679;1000562
1009610;2006-07-28;1;1014680;1000185
1009611;2006-07-28;1;1014680;1000131
1009612;2006-07-28;1;1014680;1000156
1009613;2006-07-28;1;1014680;1001258
1009614;2006-07-28;1;1014681;1000030
1009615;2006-07-28;1;1014681;1001259
1009616;2006-07-28;1;1014683;1001241
1009617;2006-07-31;1;1014686;1001260
1009618;2006-07-31;1;1014686;1000474
1009619;2006-07-31;1;1014686;1000085
1009620;2006-07-31;1;1014687;1000030
1009621;2006-07-31;1;1014687;1000031
1009622;2006-07-31;1;1014687;1000032
1009623;2006-07-31;1;1014689;1000030
1009624;2006-07-31;1;1014689;1000031
1009625;2006-07-31;1;1014689;1000032
1009626;2006-07-31;1;1014691;1001201
1009627;2006-07-31;1;1014691;1000195
1009628;2006-07-31;1;1014693;1001241
1009629;2006-07-31;1;1014693;1000080
1009630;2006-07-31;1;1014693;1000863
1009631;2006-07-31;1;1014694;1000195
1009633;2006-07-31;1;1014695;1000067
1009634;2006-07-31;1;1014695;1000068
1009635;2006-07-31;1;1014695;1000065
1009636;2006-07-31;1;1014695;1001262
1009637;2006-07-31;1;1007813;1001262
1009638;2006-07-31;1;1014697;1000083
1009639;2006-07-31;1;1014697;1000077
1009640;2006-07-31;1;1014697;1001263
1009641;2006-07-31;1;1014702;1000474
1009642;2006-07-31;1;1014702;1001264
1009643;2006-07-31;1;1014696;1000474
1009644;2006-07-31;1;1014696;1000471
1009645;2006-07-31;1;1014696;1001265
1009646;2006-07-31;1;1014696;1001266
1009647;2006-07-31;1;1014706;1000276
1009648;2006-07-31;1;1014706;1000275
1009649;2006-07-31;1;1014704;1000474
1009650;2006-07-31;1;1014704;1001267
1009651;2006-08-01;1;1014712;1000157
1009652;2006-08-01;1;1014712;1001193
1009653;2006-08-01;1;1014713;1000242
1009654;2006-08-01;1;1014714;1001241
1009655;2006-08-01;1;1014714;1000863
1009656;2006-08-01;1;1014714;1000080
1009657;2006-08-01;1;1014714;1000088
1009658;2006-08-01;1;1014720;1000474
1009659;2006-08-01;1;1014720;1001268
1009660;2006-08-01;1;1014547;1001269
1009662;2006-08-01;1;1014552;1000030
1009663;2006-08-01;1;1014552;1000031
1009664;2006-08-01;1;1014552;1000032
1009665;2006-08-01;1;1014555;1000021
1009666;2006-08-01;1;1014555;1001033
1009667;2006-08-01;1;1014555;1000674
1009670;2006-08-01;1;1014557;1000195
1009671;2006-08-01;1;1014557;1001193
1009672;2006-08-01;1;1014557;1000237
1009673;2006-08-01;1;1014724;1000474
