RecID;MStamp;MStation;IDDocument;IDDeelCD
1021056;2010-03-18;1;1018855;1000001
1021057;2010-03-18;1;1018856;1000001
1021058;2010-03-18;1;1018857;1000001
1021059;2010-03-18;1;1018858;1000001
1021060;2010-03-18;1;1018859;1000001
1021061;2010-03-18;1;1018860;1000001
1021062;2010-03-18;1;1018861;1000001
1021063;2010-03-18;1;1018862;1000001
1021064;2010-03-18;1;1018863;1000001
1021065;2010-03-18;1;1018864;1000001
1021066;2010-03-19;1;1018865;1000001
1021067;2010-03-19;1;1018866;1000001
1021068;2010-03-19;1;1018867;1000001
1021069;2010-03-19;1;1018868;1000001
1021070;2010-03-19;1;1018869;1000001
1021071;2010-03-19;1;1018870;1000001
1021072;2010-03-19;1;1018871;1000001
1021073;2010-03-19;1;1018872;1000001
1021074;2010-03-22;1;1018873;1000001
1021075;2010-03-22;1;1018874;1000001
1021076;2010-03-22;1;1018875;1000001
1021077;2010-03-22;1;1018876;1000001
1021078;2010-03-22;1;1018877;1000001
1021080;2010-03-22;1;1018879;1000001
1021081;2010-03-22;1;1018880;1000001
1021082;2010-03-23;1;1018881;1000001
1021083;2010-03-23;1;1018882;1000001
1021084;2010-03-23;1;1018883;1000001
1021085;2010-03-24;1;1018884;1000001
1021086;2010-03-25;1;1018885;1000001
1021087;2010-03-25;1;1018886;1000001
1021088;2010-03-25;1;1018887;1000001
1021089;2010-03-25;1;1018888;1000001
1021090;2010-03-25;1;1018889;1000001
1021091;2010-03-25;1;1018890;1000001
1021092;2010-03-25;1;1018891;1000001
1021093;2010-03-25;1;1018892;1000001
1021094;2010-03-25;1;1018893;1000001
1021095;2010-03-25;1;1018894;1000001
1021096;2010-03-25;1;1018895;1000001
1021097;2010-03-25;1;1018896;1000001
1021098;2010-03-26;1;1018897;1000001
1021099;2010-03-29;1;1018898;1000001
1021100;2010-03-29;1;1018899;1000001
1021101;2010-03-29;1;1018900;1000001
1021102;2010-03-30;1;1018901;1000001
1021103;2010-03-30;1;1018902;1000001
1021104;2010-03-31;1;1018903;1000001
1021105;2010-03-31;1;1018904;1000001
1021106;2010-03-31;1;1018905;1000001
1021107;2010-04-01;1;1018906;1000001
1021108;2010-04-01;1;1018907;1000001
1021109;2010-04-01;1;1018908;1000001
1021110;2010-04-01;1;1018909;1000001
1021111;2010-04-01;1;1018910;1000001
1021112;2010-04-06;1;1018911;1000001
1021113;2010-04-06;1;1018912;1000001
1021114;2010-04-08;1;1018913;1000001
1021115;2010-04-08;1;1018914;1000001
1021116;2010-04-08;1;1018915;1000001
1021117;2010-04-08;1;1018916;1000001
1021118;2010-04-08;1;1018917;1000001
1021119;2010-04-08;1;1018918;1000001
1021120;2010-04-08;1;1018919;1000001
1021121;2010-04-08;1;1018920;1000001
1021122;2010-04-09;1;1018921;1000001
1021123;2010-04-09;1;1018922;1000001
1021124;2010-04-09;1;1018923;1000001
1021125;2010-04-09;1;1018924;1000001
1021126;2010-04-09;1;1018925;1000001
1021127;2010-04-09;1;1018926;1000001
1021128;2010-04-13;1;1018927;1000001
1021129;2010-04-14;1;1018928;1000001
1021130;2010-04-14;1;1018929;1000001
1021131;2010-04-15;1;1018930;1000001
1021132;2010-04-15;1;1018931;1000001
1021133;2010-04-15;1;1018932;1000001
1021134;2010-04-15;1;1018933;1000001
1021135;2010-04-15;1;1018934;1000001
1021136;2010-04-16;1;1018935;1000001
1021137;2010-04-19;1;1018936;1000001
1021138;2010-04-19;1;1018937;1000001
1021139;2010-04-19;1;1018938;1000001
1021140;2010-04-19;1;1018939;1000001
1021141;2010-04-20;1;1018940;1000001
1021142;2010-04-20;1;1018941;1000001
1021143;2010-04-20;1;1018942;1000001
1021144;2010-04-20;1;1018943;1000001
1021145;2010-04-21;1;1018944;1000001
1021146;2010-04-21;1;1018945;1000001
1021147;2010-04-22;1;1018946;1000001
1021148;2010-04-22;1;1018947;1000001
1021149;2010-04-22;1;1018948;1000001
1021150;2010-04-22;1;1018949;1000001
1021151;2010-04-22;1;1018950;1000001
1021152;2010-04-22;1;1018951;1000001
1021153;2010-04-23;1;1018952;1000001
1021154;2010-04-23;1;1018953;1000001
1021155;2010-04-23;1;1018954;1000001
1021156;2010-04-23;1;1018955;1000001
1021157;2010-04-26;1;1018956;1000001
1021158;2010-04-26;1;1018957;1000001
1021159;2010-04-26;1;1018958;1000001
1021160;2010-04-26;1;1018959;1000001
1021161;2010-04-26;1;1018960;1000001
1021162;2010-04-26;1;1018961;1000001
1021163;2010-04-27;1;1018962;1000001
1021164;2010-04-27;1;1018963;1000001
1021165;2010-04-27;1;1018964;1000001
1021166;2010-04-27;1;1018965;1000001
1021167;2010-04-27;1;1018966;1000001
1021168;2010-04-27;1;1018967;1000001
1021169;2010-04-28;1;1018968;1000001
1021170;2010-04-28;1;1018969;1000001
1021171;2010-04-28;1;1018970;1000001
1021172;2010-04-28;1;1018971;1000001
1021173;2010-04-28;1;1018972;1000001
1021174;2010-04-28;1;1018973;1000001
1021175;2010-04-28;1;1018974;1000001
1021176;2010-04-28;1;1018975;1000001
1021177;2010-04-28;1;1018976;1000001
1021178;2010-04-28;1;1018977;1000001
1021179;2010-04-28;1;1018978;1000001
1021180;2010-04-28;1;1018979;1000001
1021181;2010-04-29;1;1018980;1000001
1021182;2010-04-29;1;1018981;1000001
1021183;2010-04-29;1;1018982;1000001
1021184;2010-04-30;1;1018983;1000001
1021185;2010-04-30;1;1018984;1000001
1021186;2010-04-30;1;1018985;1000001
1021187;2010-04-30;1;1018986;1000001
1021188;2010-05-03;1;1018987;1000001
1021189;2010-05-03;1;1018988;1000001
1021190;2010-05-05;1;1018989;1000001
1021191;2010-05-05;1;1018990;1000001
1021192;2010-05-05;1;1018991;1000001
1021193;2010-05-06;1;1018992;1000001
1021194;2010-05-07;1;1018993;1000001
1021195;2010-05-07;1;1018994;1000001
1021196;2010-05-07;1;1018995;1000001
1021197;2010-05-10;1;1018996;1000001
1021198;2010-05-11;1;1018997;1000001
1021199;2010-05-11;1;1018998;1000001
1021200;2010-05-11;1;1018999;1000001
1021201;2010-05-17;1;1019000;1000001
1021202;2010-05-17;1;1019001;1000001
1021203;2010-05-17;1;1019002;1000001
1021204;2010-05-17;1;1019003;1000001
1021205;2010-05-18;1;1019004;1000001
1021206;2010-05-18;1;1019005;1000001
1021207;2010-05-19;1;1019006;1000001
1021208;2010-05-19;1;1019007;1000001
1021209;2010-05-19;1;1019008;1000001
1021210;2010-05-19;1;1019009;1000001
1021211;2010-05-20;1;1019010;1000001
1021212;2010-05-25;1;1019011;1000001
1021213;2010-05-25;1;1019012;1000001
1021214;2010-05-26;1;1019013;1000001
1021215;2010-05-26;1;1019014;1000001
1021216;2010-05-26;1;1019015;1000001
1021217;2010-05-27;1;1019016;1000001
1021218;2010-05-27;1;1019017;1000001
1021219;2010-05-27;1;1019018;1000001
1021220;2010-05-27;1;1019019;1000001
1021221;2010-05-27;1;1019020;1000001
1021222;2010-05-27;1;1019021;1000001
1021223;2010-05-27;1;1019022;1000001
1021224;2010-05-27;1;1019023;1000001
1021225;2010-05-27;1;1019024;1000001
1021226;2010-05-27;1;1019025;1000001
1021227;2010-05-27;1;1019026;1000001
1021228;2010-05-27;1;1019027;1000001
1021229;2010-05-27;1;1019028;1000001
1021230;2010-05-27;1;1019029;1000001
1021231;2010-05-28;1;1019030;1000001
1021232;2010-05-28;1;1019031;1000001
1021233;2010-05-28;1;1019032;1000001
1021234;2010-05-28;1;1019033;1000001
1021235;2010-05-28;1;1019034;1000001
1021236;2010-05-28;1;1019035;1000001
1021237;2010-05-28;1;1019036;1000001
1021238;2010-05-28;1;1019037;1000001
1021239;2010-05-28;1;1019038;1000001
1021240;2010-05-28;1;1019039;1000001
1021241;2010-05-28;1;1019040;1000001
1021242;2010-05-31;1;1019041;1000001
1021243;2010-05-31;1;1019042;1000001
1021244;2010-05-31;1;1019043;1000001
1021245;2010-05-31;1;1019044;1000001
1021246;2010-05-31;1;1019045;1000001
1021247;2010-05-31;1;1019046;1000001
1021248;2010-05-31;1;1019047;1000001
1021249;2010-05-31;1;1019048;1000001
1021250;2010-05-31;1;1019049;1000001
1021251;2010-06-01;1;1019050;1000001
1021252;2010-06-01;1;1019051;1000001
1021253;2010-06-02;1;1019052;1000001
1021254;2010-06-02;1;1019053;1000001
1021255;2010-06-02;1;1019054;1000001
1021256;2010-06-03;1;1019055;1000001
1021257;2010-06-04;1;1019056;1000001
1021258;2010-06-04;1;1019057;1000001
1021259;2010-06-07;1;1019058;1000001
1021260;2010-06-07;1;1019059;1000001
1021261;2010-06-07;1;1019060;1000001
1021262;2010-06-07;1;1019061;1000001
1021263;2010-06-07;1;1019062;1000001
1021264;2010-06-07;1;1019063;1000001
1021265;2010-06-07;1;1019064;1000001
1021266;2010-06-07;1;1019065;1000001
1021267;2010-06-07;1;1019066;1000001
1021268;2010-06-07;1;1019067;1000001
1021269;2010-06-07;1;1019068;1000001
1021270;2010-06-07;1;1019069;1000001
1021271;2010-06-07;1;1019070;1000001
1021272;2010-06-07;1;1019071;1000001
1021273;2010-06-07;1;1019072;1000001
1021274;2010-06-07;1;1019073;1000001
1021275;2010-06-07;1;1019074;1000001
1021276;2010-06-08;1;1019075;1000001
1021277;2010-06-08;1;1019076;1000001
1021278;2010-06-08;1;1019077;1000001
1021279;2010-06-08;1;1019078;1000001
1021280;2010-06-08;1;1019079;1000001
1021281;2010-06-08;1;1019080;1000001
1021282;2010-06-08;1;1019081;1000001
1021284;2010-06-08;1;1019083;1000001
1021285;2010-06-08;1;1019084;1000001
1021286;2010-06-08;1;1019085;1000001
1021287;2010-06-08;1;1019086;1000001
1021288;2010-06-08;1;1019087;1000001
1021289;2010-06-08;1;1019088;1000001
1021290;2010-06-08;1;1019089;1000001
1021291;2010-06-08;1;1019090;1000001
1021292;2010-06-08;1;1019091;1000001
1021293;2010-06-08;1;1019092;1000001
1021294;2010-06-08;1;1019093;1000001
1021295;2010-06-08;1;1019094;1000001
1021296;2010-06-08;1;1019095;1000001
1021297;2010-06-08;1;1019096;1000001
1021298;2010-06-08;1;1019097;1000001
1021299;2010-06-08;1;1019098;1000001
1021300;2010-06-08;1;1019099;1000001
1021301;2010-06-08;1;1019100;1000001
1021302;2010-06-08;1;1019101;1000001
1021303;2010-06-08;1;1019102;1000001
1021304;2010-06-09;1;1019103;1000001
1021305;2010-06-10;1;1019104;1000001
1021306;2010-06-11;1;1019105;1000001
1021307;2010-06-11;1;1019106;1000001
1021308;2010-06-14;1;1019107;1000001
1021309;2010-06-15;1;1019108;1000001
1021310;2010-06-15;1;1019109;1000001
1021311;2010-06-15;1;1019110;1000001
1021312;2010-06-15;1;1019111;1000001
1021313;2010-06-15;1;1019112;1000001
1021314;2010-06-15;1;1019113;1000001
1021315;2010-06-15;1;1019114;1000001
1021316;2010-06-15;1;1019115;1000001
1021317;2010-06-15;1;1019116;1000001
1021318;2010-06-15;1;1019117;1000001
1021319;2010-06-15;1;1019118;1000001
1021320;2010-06-15;1;1019119;1000001
1021321;2010-06-15;1;1019120;1000001
1021322;2010-06-15;1;1019121;1000001
1021323;2010-06-15;1;1019122;1000001
1021324;2010-06-15;1;1019123;1000001
1021325;2010-06-16;1;1019124;1000001
1021326;2010-06-16;1;1019125;1000001
1021327;2010-06-16;1;1019126;1000001
1021328;2010-06-16;1;1019127;1000001
1021329;2010-06-16;1;1019128;1000001
1021330;2010-06-16;1;1019129;1000001
1021331;2010-06-16;1;1019130;1000001
1021332;2010-06-16;1;1019131;1000001
1021333;2010-06-17;1;1019132;1000001
1021334;2010-06-17;1;1019133;1000001
1021335;2010-06-17;1;1019134;1000001
1021336;2010-06-17;1;1019135;1000001
1021337;2010-06-17;1;1019136;1000001
1021338;2010-06-17;1;1019137;1000001
1021339;2010-06-17;1;1019138;1000001
1021340;2010-06-17;1;1019139;1000001
1021341;2010-06-17;1;1019140;1000001
1021342;2010-06-17;1;1019141;1000001
1021343;2010-06-17;1;1019142;1000001
1021344;2010-06-18;1;1019143;1000001
1021345;2010-06-18;1;1019144;1000001
1021346;2010-06-18;1;1019145;1000001
1021347;2010-06-21;1;1019146;1000001
1021348;2010-06-21;1;1019147;1000001
1021349;2010-06-21;1;1019148;1000001
1021350;2010-06-21;1;1019149;1000001
1021352;2010-06-21;1;1019151;1000001
1021353;2010-06-21;1;1019152;1000001
1021354;2010-06-21;1;1019153;1000001
1021355;2010-06-21;1;1019154;1000001
1021356;2010-06-21;1;1019155;1000001
1021357;2010-06-21;1;1019156;1000001
1021358;2010-06-22;1;1019157;1000001
1021359;2010-06-22;1;1019158;1000001
1021360;2010-06-23;1;1019159;1000001
1021361;2010-06-24;1;1019160;1000001
1021362;2010-06-24;1;1019161;1000001
1021363;2010-06-24;1;1019162;1000001
1021364;2010-06-24;1;1019163;1000001
1021365;2010-06-24;1;1019164;1000001
1021366;2010-06-24;1;1019165;1000001
1021367;2010-06-24;1;1019166;1000001
1021368;2010-06-24;1;1019167;1000001
1021369;2010-06-24;1;1019168;1000001
1021370;2010-06-25;1;1019169;1000001
1021371;2010-06-25;1;1019170;1000001
1021372;2010-06-25;1;1019171;1000001
1021373;2010-06-25;1;1019172;1000001
1021374;2010-06-25;1;1019173;1000001
1021375;2010-06-28;1;1019174;1000001
1021376;2010-06-30;1;1019175;1000001
1021377;2010-06-30;1;1019176;1000001
1021378;2010-06-30;1;1019177;1000001
1021379;2010-06-30;1;1019178;1000001
1021380;2010-06-30;1;1019179;1000001
1021381;2010-07-01;1;1019180;1000001
1021382;2010-07-01;1;1019181;1000001
1021383;2010-07-01;1;1019182;1000001
1021384;2010-07-01;1;1019183;1000001
1021385;2010-07-02;1;1019184;1000001
1021386;2010-07-02;1;1019185;1000001
1021387;2010-07-05;1;1019186;1000001
1021388;2010-07-06;1;1019187;1000001
1021389;2010-07-06;1;1019188;1000001
1021390;2010-07-07;1;1019189;1000001
1021391;2010-07-08;1;1019190;1000001
1021392;2010-07-08;1;1019191;1000001
1021393;2010-07-08;1;1019192;1000001
1021394;2010-07-08;1;1019193;1000001
1021395;2010-07-08;1;1019194;1000001
1021396;2010-07-08;1;1019195;1000001
1021397;2010-07-09;1;1019196;1000001
1021398;2010-07-09;1;1019197;1000001
1021399;2010-07-12;1;1019198;1000001
1021400;2010-07-12;1;1019199;1000001
1021401;2010-07-12;1;1019200;1000001
1021402;2010-07-12;1;1019201;1000001
1021403;2010-07-12;1;1019202;1000001
1021404;2010-07-12;1;1019203;1000001
1021405;2010-07-12;1;1019204;1000001
1021406;2010-07-13;1;1019205;1000001
1021407;2010-07-13;1;1019206;1000001
1021408;2010-07-13;1;1019207;1000001
1021409;2010-07-14;1;1019208;1000001
1021410;2010-07-15;1;1019209;1000001
1021411;2010-07-15;1;1019210;1000001
1021412;2010-07-15;1;1019211;1000001
1021413;2010-07-16;1;1019212;1000001
1021414;2010-07-16;1;1019213;1000001
1021415;2010-07-16;1;1019214;1000001
1021416;2010-07-16;1;1019215;1000001
1021417;2010-07-16;1;1019216;1000001
1021418;2010-07-19;1;1019217;1000001
1021419;2010-07-19;1;1019218;1000001
1021420;2010-07-19;1;1019219;1000001
1021421;2010-07-20;1;1019220;1000001
1021422;2010-07-20;1;1019221;1000001
1021423;2010-07-20;1;1019222;1000001
1021424;2010-07-20;1;1019223;1000001
1021425;2010-07-20;1;1019224;1000001
1021426;2010-07-20;1;1019225;1000001
1021427;2010-07-22;1;1019226;1000001
1021428;2010-07-22;1;1019227;1000001
1021429;2010-07-22;1;1019228;1000001
1021430;2010-07-22;1;1019229;1000001
1021431;2010-07-22;1;1019230;1000001
1021432;2010-07-22;1;1019231;1000001
1021433;2010-07-22;1;1019232;1000001
1021434;2010-07-22;1;1019233;1000001
1021435;2010-07-22;1;1019234;1000001
1021436;2010-07-22;1;1019235;1000001
1021437;2010-07-22;1;1019236;1000001
1021438;2010-07-22;1;1019237;1000001
1021439;2010-07-22;1;1019238;1000001
1021440;2010-07-22;1;1019239;1000001
1021441;2010-07-22;1;1019240;1000001
1021442;2010-07-22;1;1019241;1000001
1021443;2010-07-22;1;1019242;1000001
1021444;2010-07-22;1;1019243;1000001
1021445;2010-07-26;1;1019244;1000001
1021446;2010-07-26;1;1019245;1000001
1021447;2010-07-26;1;1019246;1000001
1021448;2010-07-26;1;1019247;1000001
1021449;2010-07-27;1;1019248;1000001
1021450;2010-07-27;1;1019249;1000001
1021451;2010-07-27;1;1019250;1000001
1021452;2010-07-28;1;1019251;1000001
1021453;2010-07-28;1;1019252;1000001
1021454;2010-07-28;1;1019253;1000001
1021455;2010-07-28;1;1019254;1000001
1021456;2010-07-29;1;1019255;1000001
1021457;2010-07-29;1;1019256;1000001
1021458;2010-07-29;1;1019257;1000001
1021459;2010-07-29;1;1019258;1000001
1021460;2010-07-30;1;1019259;1000001
1021461;2010-07-30;1;1019260;1000001
1021462;2010-07-30;1;1019261;1000001
1021463;2010-08-02;1;1019262;1000001
1021464;2010-08-02;1;1019263;1000001
1021465;2010-08-02;1;1019264;1000001
1021466;2010-08-03;1;1019265;1000001
1021467;2010-08-03;1;1019266;1000001
1021468;2010-08-04;1;1019267;1000001
1021469;2010-08-04;1;1019268;1000001
1021470;2010-08-04;1;1019269;1000001
1021471;2010-08-05;1;1019270;1000001
1021472;2010-08-05;1;1019271;1000001
1021473;2010-08-05;1;1019272;1000001
1021474;2010-08-05;1;1019273;1000001
1021475;2010-08-05;1;1019274;1000001
1021476;2010-08-05;1;1019275;1000001
1021477;2010-08-05;1;1019276;1000001
1021478;2010-08-05;1;1019277;1000001
1021479;2010-08-05;1;1019278;1000001
1021480;2010-08-05;1;1019279;1000001
1021481;2010-08-05;1;1019280;1000001
1021482;2010-08-06;1;1019281;1000001
1021483;2010-08-06;1;1019282;1000001
1021484;2010-08-06;1;1019283;1000001
1021485;2010-08-06;1;1019284;1000001
1021486;2010-08-06;1;1019285;1000001
1021487;2010-08-06;1;1019286;1000001
1021488;2010-08-06;1;1019287;1000001
1021489;2010-08-06;1;1019288;1000001
1021490;2010-08-09;1;1019289;1000001
1021491;2010-08-09;1;1019290;1000001
1021492;2010-08-09;1;1019291;1000001
1021493;2010-08-09;1;1019292;1000001
1021494;2010-08-10;1;1019293;1000001
1021495;2010-08-10;1;1019294;1000001
1021496;2010-08-10;1;1019295;1000001
1021497;2010-08-10;1;1019296;1000001
1021498;2010-08-10;1;1019297;1000001
1021499;2010-08-10;1;1019298;1000001
1021500;2010-08-11;1;1019299;1000001
1021501;2010-08-12;1;1019300;1000001
1021502;2010-08-12;1;1019301;1000001
1021503;2010-08-12;1;1019302;1000001
1021504;2010-08-12;1;1019303;1000001
1021505;2010-08-12;1;1019304;1000001
1021506;2010-08-13;1;1019305;1000001
1021507;2010-08-13;1;1019306;1000001
1021508;2010-08-16;1;1019307;1000001
1021509;2010-08-17;1;1019308;1000001
1021510;2010-08-18;1;1019309;1000001
1021511;2010-08-18;1;1019310;1000001
1021512;2010-08-18;1;1019311;1000001
1021513;2010-08-19;1;1019312;1000001
1021514;2010-08-20;1;1019313;1000001
1021515;2010-08-23;1;1019314;1000001
1021516;2010-08-23;1;1019315;1000001
1021517;2010-08-25;1;1019316;1000001
1021518;2010-08-26;1;1019317;1000001
1021519;2010-08-26;1;1019318;1000001
1021520;2010-08-26;1;1019319;1000001
1021521;2010-08-26;1;1019320;1000001
1021522;2010-08-26;1;1019321;1000001
1021523;2010-08-26;1;1019322;1000001
1021524;2010-08-26;1;1019323;1000001
1021525;2010-08-26;1;1019324;1000001
1021526;2010-08-26;1;1019325;1000001
1021527;2010-08-26;1;1019326;1000001
1021528;2010-08-26;1;1019327;1000001
1021529;2010-08-26;1;1019328;1000001
1021530;2010-08-26;1;1019329;1000001
1021531;2010-08-26;1;1019330;1000001
1021532;2010-08-26;1;1019331;1000001
1021533;2010-08-26;1;1019332;1000001
1021534;2010-08-26;1;1019333;1000001
1021535;2010-08-26;1;1019334;1000001
1021536;2010-08-26;1;1019335;1000001
1021537;2010-08-26;1;1019336;1000001
1021538;2010-08-26;1;1019337;1000001
1021539;2010-08-26;1;1019338;1000001
1021540;2010-08-26;1;1019339;1000001
1021541;2010-08-26;1;1019340;1000001
1021542;2010-08-27;1;1019341;1000001
1021543;2010-08-27;1;1019342;1000001
1021544;2010-08-30;1;1019343;1000001
1021545;2010-08-30;1;1019344;1000001
1021546;2010-08-30;1;1019345;1000001
1021547;2010-08-30;1;1019346;1000001
1021548;2010-08-30;1;1019347;1000001
1021549;2010-08-30;1;1019348;1000001
1021550;2010-08-30;1;1019349;1000001
1021551;2010-08-30;1;1019350;1000001
1021552;2010-08-30;1;1019351;1000001
1021553;2010-08-31;1;1019352;1000001
1021554;2010-08-31;1;1019353;1000001
1021555;2010-08-31;1;1019354;1000001
1021556;2010-09-01;1;1019355;1000001
1021557;2010-09-01;1;1019356;1000001
1021558;2010-09-01;1;1019357;1000001
1021559;2010-09-02;1;1019358;1000001
1021560;2010-09-03;1;1019359;1000001
1021561;2010-09-06;1;1019360;1000001
1021562;2010-09-06;1;1019361;1000001
1021563;2010-09-08;1;1019362;1000001
1021564;2010-09-08;1;1019363;1000001
1021565;2010-09-09;1;1019364;1000001
1021566;2010-09-09;1;1019365;1000001
1021567;2010-09-09;1;1019366;1000001
1021568;2010-09-09;1;1019367;1000001
1021569;2010-09-09;1;1019368;1000001
1021570;2010-09-10;1;1019369;1000001
1021571;2010-09-10;1;1019370;1000001
1021572;2010-09-10;1;1019371;1000001
1021573;2010-09-10;1;1019372;1000001
1021574;2010-09-10;1;1019373;1000001
1021575;2010-09-10;1;1019374;1000001
1021576;2010-09-10;1;1019375;1000001
1021577;2010-09-10;1;1019376;1000001
1021578;2010-09-13;1;1019377;1000001
1021579;2010-09-13;1;1019378;1000001
1021580;2010-09-13;1;1019379;1000001
1021581;2010-09-13;1;1019380;1000001
1021582;2010-09-13;1;1019381;1000001
1021583;2010-09-13;1;1019382;1000001
1021584;2010-09-13;1;1019383;1000001
1021585;2010-09-13;1;1019384;1000001
1021587;2010-09-13;1;1019386;1000001
1021588;2010-09-13;1;1019387;1000001
1021589;2010-09-13;1;1019388;1000001
1021590;2010-09-13;1;1019389;1000001
1021591;2010-09-13;1;1019390;1000001
1021592;2010-09-13;1;1019391;1000001
1021593;2010-09-13;1;1019392;1000001
1021594;2010-09-13;1;1019393;1000001
1021595;2010-09-13;1;1019394;1000001
1021596;2010-09-13;1;1019395;1000001
1021597;2010-09-13;1;1019396;1000001
1021598;2010-09-13;1;1019397;1000001
1021599;2010-09-13;1;1019398;1000001
1021600;2010-09-13;1;1019399;1000001
1021601;2010-09-13;1;1019400;1000001
1021602;2010-09-13;1;1019401;1000001
1021603;2010-09-13;1;1019402;1000001
1021604;2010-09-13;1;1019403;1000001
1021605;2010-09-13;1;1019404;1000001
1021606;2010-09-13;1;1019405;1000001
1021607;2010-09-14;1;1019406;1000001
1021609;2010-09-14;1;1019408;1000001
1021610;2010-09-14;1;1019409;1000001
1021611;2010-09-14;1;1019410;1000001
1021612;2010-09-14;1;1019411;1000001
